# x y rho rho*u rho*v rho*E
    0.546904    0.0489558       1.3244     0.890157   -0.0650137      5.78459
    0.563011    0.0477457      1.32114     0.888163    -0.067546      5.76463
    0.579024    0.0464958        1.318      0.88619   -0.0699418      5.74547
    0.594908    0.0452117        1.315     0.884234    -0.072209      5.72724
    0.610649    0.0438975      1.31216     0.882295   -0.0743573      5.70997
    0.626203    0.0425592      1.30947     0.880378   -0.0763971      5.69368
    0.641569    0.0411998      1.30694     0.878492   -0.0783379      5.67837
    0.656696    0.0398263      1.30456     0.876652    -0.080187      5.66402
    0.671593    0.0384405      1.30232     0.874873   -0.0819522      5.65054
    0.686209    0.0370496      1.30021     0.873167   -0.0836427      5.63783
    0.700559    0.0356544       1.2982      0.87154   -0.0852645      5.62578
    0.714587    0.0342626      1.29629     0.869995   -0.0868242      5.61432
    0.728322    0.0328737      1.29446     0.868535   -0.0883284      5.60335
    0.741707    0.0314954      1.29269     0.867165   -0.0897831      5.59277
    0.754768    0.0301271      1.29097     0.865878   -0.0911903       5.5825
    0.767474     0.028774      1.28929     0.864665   -0.0925509      5.57251
    0.779812    0.0274393      1.28765      0.86351   -0.0938693      5.56276
    0.791807    0.0261221      1.28606     0.862393   -0.0951455      5.55326
    0.803406    0.0248301       1.2845     0.861298   -0.0963794      5.54402
    0.814655    0.0235596      1.28299     0.860208   -0.0975716      5.53503
    0.825531    0.0223151      1.28152     0.859118   -0.0987254      5.52632
    0.836007    0.0211011       1.2801      0.85803   -0.0998432      5.51787
    0.846138    0.0199128      1.27871     0.856956    -0.100925      5.50966
    0.855899    0.0187545      1.27736     0.855915    -0.101974      5.50165
    0.865266    0.0176303      1.27603     0.854924    -0.102994      5.49379
     0.87429    0.0165355      1.27472     0.853992    -0.103988      5.48605
    0.882968    0.0154718      1.27344     0.853125    -0.104956       5.4785
    0.891282    0.0144426      1.27222     0.852313    -0.105896      5.47131
    0.899232    0.0134489       1.2711     0.851524    -0.106804       5.4647
     0.90687    0.0124855      1.27014     0.850693    -0.107677      5.45909
    0.914188    0.0115543      1.26946     0.849721    -0.108503      5.45519
    0.921177    0.0106573      1.26924     0.848467    -0.109258      5.45403
    0.927834   0.00979592       1.2697     0.846751    -0.109922      5.45694
    0.934199   0.00896602      1.27109     0.844357     -0.11047      5.46547
    0.940285   0.00816656      1.27369     0.841053    -0.110868      5.48139
    0.946093   0.00739817      1.27779     0.836623    -0.111099      5.50648
     0.95162   0.00666186      1.28332     0.830694    -0.111268      5.54045
    0.961858   0.00528489      1.29097     0.822448    -0.111349      5.58784
    0.971168   0.00401781      1.30144     0.811361    -0.111069      5.65349
    0.979529   0.00286746      1.31356     0.797343    -0.110144      5.73144
    0.987085   0.00181761      1.32454     0.779584    -0.107782      5.80711
    0.993899  0.000862226      1.33522     0.758376   -0.0964357      5.89068
      1.0014  6.04128e-07      1.34997     0.746214  -2.2159e-06      6.00364
    0.994129  -0.00229329      1.34078     0.756542    0.0913756      5.92472
    0.987311  -0.00329283      1.32592     0.777076     0.105783      5.81555
     0.97976  -0.00439562      1.31366     0.794667      0.10952      5.73206
    0.971356  -0.00561047      1.30158      0.80854     0.110743      5.65439
    0.962102  -0.00693342       1.2915     0.819276     0.111142      5.59114
    0.957089  -0.00764353      1.28365      0.82743     0.111351      5.54257
    0.951817  -0.00838564      1.27752     0.833763     0.111486      5.50498
    0.946302  -0.00915679      1.27316      0.83868     0.111399      5.47834
    0.940521  -0.00995935      1.27024     0.842453     0.111093      5.46051
    0.934453   -0.0107957      1.26849     0.845347     0.110611      5.44976
    0.928076   -0.0116679      1.26768     0.847572     0.110006      5.44476
     0.92139    -0.012575      1.26763     0.849292     0.109312      5.44426
    0.914413   -0.0135137      1.26812     0.850648     0.108552      5.44709
    0.907124   -0.0144859      1.26901     0.851756     0.107735      5.45228
    0.899498   -0.0154926      1.27016     0.852705     0.106874      5.45907
    0.891511   -0.0165266      1.27149     0.853561     0.105974      5.46691
    0.883197   -0.0175927      1.27294     0.854369     0.105036      5.47546
    0.874548   -0.0186909      1.27446     0.855154     0.104059      5.48449
     0.86553   -0.0198242      1.27604     0.855933     0.103048      5.49383
    0.856128    -0.020993      1.27764     0.856723     0.102004      5.50333
    0.846387   -0.0221906      1.27925     0.857533     0.100927      5.51289
    0.836276   -0.0234194      1.28085     0.858373    0.0998146      5.52241
    0.825765   -0.0246815      1.28244     0.859255    0.0986679      5.53182
    0.814906    -0.025969      1.28399     0.860191    0.0974867      5.54105
    0.803672   -0.0272836      1.28551     0.861188    0.0962718       5.5501
    0.792042   -0.0286132      1.28702     0.862254      0.09502      5.55908
    0.780071    -0.029957      1.28854     0.863392    0.0937308      5.56811
    0.767714   -0.0313237      1.29008     0.864607    0.0924044      5.57729
    0.755009   -0.0327073      1.29167     0.865907    0.0910358      5.58673
    0.741958   -0.0341056      1.29331     0.867294    0.0896226      5.59654
    0.728551   -0.0355179      1.29503     0.868771    0.0881619      5.60682
    0.714835   -0.0369371      1.29684     0.870336    0.0866502      5.61768
    0.700782   -0.0383641      1.29877      0.87198    0.0850846      5.62922
    0.686447   -0.0397729      1.30082      0.87369    0.0834578      5.64155
    0.671808   -0.0411807      1.30302     0.875454    0.0817626      5.65475
    0.656922   -0.0425801      1.30536     0.877259    0.0799914      5.66888
    0.641773   -0.0439704      1.30785     0.879095    0.0781349      5.68393
    0.626415    -0.045344      1.31049     0.880952    0.0761847      5.69988
    0.610842   -0.0466988      1.31325     0.882826    0.0741321      5.71666
    0.595104   -0.0480235      1.31614     0.884717    0.0719689      5.73417
    0.579205   -0.0493101      1.31912     0.886629    0.0696844      5.75236
    0.563187   -0.0505616      1.32221     0.888569    0.0672685      5.77118
    0.547069   -0.0517737      1.32537     0.890542    0.0647129      5.79054
    0.530882   -0.0529412      1.32861      0.89255    0.0620081      5.81039
    0.514656   -0.0540593      1.33191     0.894592    0.0591449      5.83068
    0.498418   -0.0551226      1.33526     0.896661     0.056114      5.85138
    0.482197   -0.0561227      1.33867     0.898742    0.0529055      5.87249
    0.466025   -0.0570594      1.34214     0.900819    0.0495109      5.89401
    0.449923   -0.0579289      1.34567     0.902866     0.045923      5.91598
     0.43393   -0.0587268      1.34925     0.904856    0.0421349      5.93838
    0.418062   -0.0594502      1.35288     0.906759    0.0381414      5.96119
    0.402358   -0.0600954      1.35655      0.90855    0.0339383      5.98434
    0.386828   -0.0606505      1.36024     0.910214    0.0295204      6.00772
    0.371513    -0.061121      1.36393     0.911743    0.0248838      6.03127
     0.35642    -0.061507      1.36761     0.913144    0.0200247      6.05487
    0.341587   -0.0618069      1.37124     0.914434    0.0149389      6.07829
    0.327015   -0.0620204      1.37478     0.915645   0.00961741      6.10136
    0.312746   -0.0621465      1.37823     0.916811   0.00405412      6.12403
    0.298766   -0.0621854      1.38161     0.917953  -0.00175111      6.14646
    0.285128    -0.062132      1.38498     0.919068  -0.00779771      6.16906
    0.271803   -0.0619935      1.38841     0.920122    -0.014081      6.19234
    0.258838   -0.0617719      1.39199     0.921058   -0.0205943      6.21678
    0.246225   -0.0614689      1.39577     0.921798   -0.0273255      6.24271
    0.233963   -0.0610864      1.39974     0.922265   -0.0342675      6.27026
    0.222095   -0.0606285       1.4039     0.922388   -0.0414145       6.2993
    0.210581   -0.0600963      1.40817     0.922114   -0.0487586      6.32951
     0.19944    -0.059494       1.4125     0.921406   -0.0563023      6.36048
      0.1887    -0.058838      1.41681     0.920233    -0.064033      6.39185
    0.178325   -0.0581179      1.42106     0.918566   -0.0719281      6.42336
    0.168316   -0.0573375      1.42522     0.916381   -0.0799854      6.45483
    0.158689   -0.0565017      1.42925     0.913682   -0.0882118      6.48615
    0.149451   -0.0556156      1.43321     0.910505   -0.0966037      6.51761
    0.140571   -0.0546803      1.43721     0.906884    -0.105145      6.54996
    0.132041   -0.0536991      1.44136     0.902827     -0.11383      6.58393
    0.123867   -0.0526767      1.44576     0.898327    -0.122667       6.6201
    0.116044   -0.0516171      1.45051     0.893366    -0.131655      6.65918
    0.108569   -0.0505242      1.45574     0.887902    -0.140766      6.70209
    0.101432   -0.0494011       1.4616     0.881885     -0.14992      6.74963
   0.0946332   -0.0481823       1.4681     0.875215    -0.159102      6.80214
   0.0881527   -0.0469146      1.47518     0.867796    -0.168389      6.85924
   0.0819778   -0.0456255      1.48277     0.859608    -0.177812      6.92067
   0.0761027   -0.0443184      1.49089     0.850645    -0.187364      6.98659
   0.0705179   -0.0429956       1.4995     0.840883    -0.197051      7.05674
   0.0652151   -0.0416596      1.50853     0.830309    -0.206902      7.13073
   0.0601843   -0.0403121      1.51798     0.818915    -0.216921      7.20866
   0.0554156   -0.0389549      1.52795      0.80666    -0.227083       7.2911
   0.0509001   -0.0375896      1.53852     0.793478    -0.237349      7.37859
   0.0466273   -0.0362171      1.54972      0.77929    -0.247697      7.47132
    0.042587   -0.0348381      1.56153     0.764022    -0.258125      7.56919
   0.0387704   -0.0334532      1.57393     0.747586    -0.268634      7.67207
   0.0351764    -0.032066      1.58708     0.729838    -0.279145      7.78107
   0.0317973   -0.0306776      1.60137      0.71053    -0.289473      7.89898
   0.0286253   -0.0292889      1.61732     0.689668    -0.299416      8.02919
    0.025651   -0.0278997      1.63464     0.667087    -0.308974         8.17
   0.0228653   -0.0265095       1.6532     0.642703    -0.318173      8.32031
   0.0202554   -0.0251152      1.67343     0.616438    -0.326737      8.48295
   0.0178113   -0.0237137      1.69537     0.588101    -0.334419      8.65845
   0.0155383   -0.0223101      1.71884     0.557574    -0.340914      8.84565
   0.0134419   -0.0209121       1.7436     0.524908    -0.345966      9.04287
   0.0115116   -0.0195174      1.76964     0.490126    -0.349236       9.2502
  0.00973556   -0.0181215      1.79679     0.453171    -0.350565      9.46625
   0.0081031   -0.0167178      1.82517     0.413969    -0.349662      9.69178
   0.0066153   -0.0153079      1.85515     0.372321    -0.346299      9.92902
  0.00528875   -0.0139127      1.89116      0.32716     -0.33901      10.2109
   0.0041015   -0.0125165       1.9479     0.273453    -0.322728      10.6496
   0.0021608  -0.00976154      2.01463     0.207634    -0.292208      11.1682
 0.000770689  -0.00708761      2.07085     0.139574    -0.242167      11.6086
-0.000123603  -0.00452511      2.11096    0.0842516    -0.172616      11.9228
-0.000582446  -0.00215245      2.12892     0.049121   -0.0916269      12.0631
     -0.0007 -1.47074e-08      2.13294    0.0369196  -0.00516222      12.0931
-0.000582493   0.00215323      2.13111    0.0476605     0.081418       12.075
-0.000123862   0.00452725      2.11601    0.0816372       0.1627      11.9502
 0.000766658   0.00708031      2.08017       0.1369     0.233601      11.6602
  0.00216737   0.00977298      2.02605     0.205962     0.287059      11.2288
  0.00409561    0.0125114      1.95914     0.273299     0.320994       10.706
  0.00529628    0.0139232      1.90278     0.328258     0.338852      10.2703
  0.00663089    0.0153241      1.86657     0.374022     0.347256      9.98802
  0.00810028    0.0167153      1.83676     0.415819     0.351294      9.75377
  0.00972382    0.0181129      1.80908     0.455369     0.352463      9.53552
   0.0115116    0.0195191      1.78203     0.492963     0.351377      9.32222
   0.0134592    0.0209253      1.75574      0.52839     0.348238      9.11504
   0.0155623    0.0223259      1.73067     0.561467     0.343358      8.91742
   0.0178188    0.0237181      1.70723     0.592149      0.33697      8.73227
   0.0202437    0.0251091       1.6856     0.620616     0.329321      8.56042
   0.0228561    0.0265056      1.66563     0.647034     0.320647      8.40078
   0.0256561     0.027903      1.64715     0.671563     0.311256      8.25191
   0.0286454    0.0292987      1.62993     0.694332     0.301414      8.11224
   0.0318273    0.0306907      1.61402     0.715611     0.291358      7.98211
   0.0352077    0.0320786      1.59944     0.735233     0.281064      7.86225
   0.0387937    0.0334618      1.58602     0.753231     0.270532      7.75145
   0.0425941    0.0348404      1.57311      0.76994     0.260032      7.64523
    0.046624     0.036216      1.56039     0.785524     0.249664      7.54132
   0.0508931    0.0375875       1.5479     0.800034      0.23939       7.4401
   0.0554084    0.0389529       1.5358     0.813451     0.229185      7.34259
   0.0601779    0.0403105      1.52427     0.825747     0.219018      7.25016
   0.0652101    0.0416584      1.51349     0.836921     0.208888      7.16375
   0.0705143    0.0429948      1.50353     0.847001     0.198803      7.08387
   0.0760996    0.0443178      1.49441     0.856063     0.188785      7.01056
   0.0819759    0.0456251      1.48605     0.864214     0.178875      6.94323
   0.0881531    0.0469145      1.47834     0.871563     0.169117      6.88103
   0.0946421    0.0481838      1.47116     0.878173     0.159537      6.82314
    0.101458    0.0494051      1.46449     0.884084      0.15012      6.76939
     0.10861    0.0505301      1.45841     0.889373     0.140783      6.72025
    0.116089    0.0516232      1.45296      0.89413     0.131521      6.67578
    0.123903    0.0526813      1.44806      0.89842     0.122407      6.63549
    0.132063    0.0537015      1.44358     0.902317     0.113467      6.59857
     0.14058    0.0546809      1.43941     0.905877     0.104703      6.56421
     0.14947     0.055617      1.43542     0.909136    0.0961159      6.53172
    0.158736    0.0565056      1.43148     0.912104     0.087719      6.50022
    0.168356    0.0573403      1.42746     0.914755    0.0795209      6.46887
    0.178344    0.0581188       1.4233     0.917047    0.0715087      6.43726
    0.188722    0.0588387      1.41898     0.918958    0.0636732      6.40531
     0.19949    0.0594961      1.41453      0.92048    0.0560207      6.37304
    0.210613     0.060097      1.40997     0.921597     0.048562      6.34059
    0.222117    0.0606283      1.40538     0.922276    0.0412968      6.30845
    0.234015    0.0610869      1.40088     0.922511    0.0342211      6.27724
    0.246257    0.0614683      1.39655     0.922319    0.0273343      6.24751
    0.258874    0.0617709      1.39246     0.921751    0.0206417      6.21958
     0.27185    0.0619923       1.3886     0.920885     0.014155      6.19348
    0.285156      0.06213      1.38496     0.919806   0.00788314      6.16894
    0.298818     0.062183      1.38146     0.918588   0.00183866      6.14557
    0.312779    0.0621433      1.37804     0.917288  -0.00397401      6.12288
    0.327065     0.062016      1.37463     0.915939  -0.00955241      6.10046
    0.341626    0.0618018       1.3712     0.914551   -0.0148936      6.07803
    0.356469    0.0615006       1.3677     0.913117   -0.0200004      6.05544
    0.371553    0.0611139      1.36416      0.91162   -0.0248775      6.03267
    0.386876    0.0606422      1.36057     0.910043   -0.0295285      6.00979
    0.402398    0.0600861      1.35696     0.908371   -0.0339578      5.98685
     0.41811    0.0594371      1.35332     0.906601   -0.0381707       5.9639
    0.433971    0.0587107      1.34967     0.904738   -0.0421708      5.94098
    0.449969    0.0579092      1.34602     0.902796    -0.045962      5.91815
    0.466065    0.0570369      1.34238     0.900791   -0.0495486      5.89549
    0.482241     0.056097      1.33877     0.898745   -0.0529387      5.87306
     0.49846    0.0550942      1.33519     0.896682   -0.0561404      5.85092
    0.514698    0.0540336      1.33166     0.894622    -0.059162      5.82915
    0.530924    0.0529189      1.32819     0.892578   -0.0620138      5.80783
     0.54711    0.0517547       1.3248     0.890556   -0.0647055      5.78706
    0.563225    0.0505459      1.32152     0.888556   -0.0672479      5.76698
    0.579247    0.0492971      1.31837     0.886574   -0.0696522      5.74773
    0.595139    0.0480139      1.31535     0.884609   -0.0719273       5.7294
    0.610885    0.0466898       1.3125     0.882659   -0.0740837      5.71204
    0.626445    0.0453367      1.30979      0.88073   -0.0761327      5.69566
    0.641817    0.0439626      1.30725     0.878833   -0.0780841      5.68027
    0.656949    0.0425744      1.30486      0.87698   -0.0799451      5.66585
    0.671851     0.041174      1.30261     0.875189   -0.0817229       5.6523
     0.68647    0.0397686      1.30049     0.873469   -0.0834259      5.63952
    0.700824    0.0383583      1.29847     0.871828   -0.0850603      5.62742
    0.714855    0.0369338      1.29655     0.870267   -0.0866332       5.6159
    0.728591    0.0355126      1.29471     0.868794   -0.0881514      5.60488
    0.741978    0.0341026      1.29293     0.867411   -0.0896196      5.59425
     0.75504    0.0327031      1.29121     0.866112   -0.0910396      5.58394
    0.767747    0.0313194      1.28953     0.864888    -0.092412      5.57391
    0.780086    0.0299547      1.28788     0.863723   -0.0937408      5.56413
    0.792082    0.0286082      1.28629     0.862597   -0.0950263      5.55461
    0.803681    0.0272822      1.28473     0.861492   -0.0962685      5.54535
