# x y rho rho*u rho*v rho*E
     0.67155   -0.0384446      1.29785     0.860581    0.0806699      5.62398
    0.656669   -0.0398288      1.30023     0.861761     0.078878      5.63827
    0.641525   -0.0412038      1.30274     0.862991    0.0770053      5.65336
    0.626172   -0.0425619      1.30539     0.864265     0.075045      5.66929
    0.610605   -0.0439011      1.30818     0.865577    0.0729896      5.68607
    0.594873   -0.0452147       1.3111     0.866925    0.0708316      5.70367
    0.578982   -0.0464992      1.31415     0.868307     0.068561       5.7221
    0.562971   -0.0477487      1.31732     0.869726    0.0661681      5.74135
    0.546862   -0.0489589      1.32063     0.871181    0.0636454      5.76142
    0.530684   -0.0501245      1.32408     0.872673    0.0609842      5.78234
    0.514467   -0.0512406      1.32765       0.8742    0.0581764      5.80413
    0.498239   -0.0523027      1.33138     0.875758    0.0552136      5.82685
    0.482028    -0.053306      1.33526     0.877344    0.0520871      5.85058
    0.465866    -0.054246      1.33931     0.878951    0.0487891      5.87541
    0.449777   -0.0551189      1.34354     0.880573    0.0453128      5.90141
    0.433796   -0.0559202      1.34796     0.882199    0.0416511      5.92869
     0.41794    -0.056647      1.35259     0.883816    0.0377981      5.95729
    0.402249   -0.0572957      1.35742     0.885408    0.0337488      5.98724
    0.386733    -0.057864      1.36246     0.886965    0.0294972      6.01856
    0.371432   -0.0583491      1.36769     0.888478    0.0250382      6.05121
    0.356354   -0.0587497      1.37312     0.889939    0.0203666      6.08516
    0.341537   -0.0590641      1.37871     0.891346     0.015479      6.12027
     0.32698   -0.0592918      1.38444     0.892695      0.01037      6.15642
    0.312727   -0.0594321      1.39032     0.893978    0.0050367      6.19359
    0.298764   -0.0594854      1.39634     0.895184 -0.000520169      6.23185
    0.285143   -0.0594524      1.40253     0.896292  -0.00630287      6.27136
    0.271835    -0.059334      1.40891     0.897288   -0.0123109      6.31229
    0.258889    -0.059132      1.41551     0.898158   -0.0185444      6.35481
    0.246293   -0.0588482      1.42235     0.898885    -0.024998      6.39909
     0.23405   -0.0584845      1.42945      0.89945   -0.0316669      6.44529
      0.2222   -0.0580448      1.43681      0.89982   -0.0385482      6.49345
    0.210706   -0.0575304      1.44439      0.89997   -0.0456395      6.54341
    0.199585    -0.056945      1.45217     0.899891   -0.0529498      6.59492
    0.188865   -0.0562936       1.4601     0.899578     -0.06048      6.64783
    0.178512   -0.0555776      1.46816     0.899032   -0.0682255      6.70201
    0.168525   -0.0548004      1.47633     0.898254   -0.0761939      6.75741
    0.158921   -0.0539673       1.4846     0.897244   -0.0843928      6.81397
    0.149706   -0.0530832      1.49297     0.895997   -0.0928227      6.87167
     0.14085   -0.0521491      1.50141       0.8945    -0.101488      6.93046
    0.132346   -0.0511686      1.50992     0.892735    -0.110403      6.99025
    0.124197   -0.0501463      1.51849     0.890669    -0.119578      7.05106
    0.116402   -0.0490862      1.52714     0.888256    -0.129014      7.11311
    0.108956   -0.0479923      1.53594     0.885439    -0.138696      7.17686
    0.101848   -0.0468679      1.54492     0.882155    -0.148573      7.24258
   0.0950675   -0.0457156      1.55411     0.878289    -0.158629      7.31054
   0.0886009   -0.0445376      1.56344     0.873724      -0.1689      7.38049
   0.0824392   -0.0433365      1.57283     0.868402    -0.179393      7.45201
   0.0765768   -0.0421156      1.58225     0.862235    -0.190077      7.52494
   0.0710042   -0.0408772      1.59162     0.855109    -0.200922      7.59878
    0.065713   -0.0396238      1.60082      0.84692    -0.211911      7.67283
   0.0606934   -0.0383573      1.60984      0.83758    -0.223015        7.747
   0.0559355   -0.0370794      1.61876     0.826988    -0.234191      7.82186
   0.0514304   -0.0357918      1.62768     0.815039     -0.24539      7.89816
   0.0471676   -0.0344955      1.63669     0.801644    -0.256577      7.97666
   0.0431371   -0.0331911      1.64588     0.786744    -0.267731      8.05805
   0.0393302   -0.0318795      1.65533     0.770307    -0.278843      8.14317
   0.0357457   -0.0305641      1.66525      0.75231    -0.289884      8.23371
   0.0323759    -0.029246      1.67605     0.732726    -0.300793      8.33281
   0.0292132   -0.0279262       1.6883     0.711585    -0.311464      8.44451
   0.0262482   -0.0266046        1.702     0.688751    -0.321828      8.56905
   0.0234718    -0.025281      1.71711     0.664092    -0.331855      8.70605
   0.0208714   -0.0239524      1.73398      0.63746    -0.341382        8.858
   0.0184371    -0.022616      1.75271     0.608632    -0.350184       9.0256
   0.0161741    -0.021277      1.77314     0.577489    -0.357932      9.20768
   0.0140878   -0.0199426      1.79511     0.544038    -0.364277      9.40269
   0.0121676    -0.018611      1.81867     0.508251    -0.368853      9.61068
   0.0104019   -0.0172781      1.84381     0.470021    -0.371371      9.83092
  0.00877999   -0.0159379      1.87071      0.42925     -0.37144      10.0641
  0.00730267   -0.0145919      1.89983     0.385831     -0.36853       10.313
  0.00598617   -0.0132604      1.93574     0.338648    -0.361168      10.6121
  0.00481744   -0.0119392      1.99537     0.281541    -0.344866      11.0922
  0.00288349  -0.00930328      2.06858      0.20984    -0.313799      11.6822
   0.0015016   -0.0067572      2.13131     0.134619    -0.261255      12.1942
 0.000605628  -0.00431673      2.17601    0.0731874    -0.186517      12.5615
 0.000135675  -0.00205463      2.19618    0.0343734   -0.0980516      12.7291
           0            0      2.20072    0.0212055  -0.00241389      12.7676
 0.000135645   0.00205549      2.19888    0.0336816     0.093185      12.7492
 0.000605419   0.00431899      2.18188    0.0719147     0.181597      12.6031
   0.0014974   0.00674994      2.14133     0.133416     0.257103      12.2618
  0.00289024   0.00931457      2.08053     0.209497     0.311892      11.7584
  0.00481145    0.0119343      2.00718     0.282402     0.345024      11.1642
   0.0059935    0.0132704      1.94802     0.340449     0.362002      10.6874
  0.00731802    0.0146072      1.91214     0.387978      0.36968      10.3898
  0.00877714    0.0159355      1.88342     0.431199     0.372715      10.1456
   0.0103903    0.0172701      1.85718     0.471914     0.372603      9.91924
   0.0121676    0.0186127      1.83182     0.510466     0.370018      9.69915
   0.0141048    0.0199552       1.8074      0.54665     0.365369      9.48657
   0.0161979     0.021292      1.78439     0.580291     0.359074      9.28548
   0.0184445    0.0226203      1.76318     0.611398     0.351452      9.09907
   0.0208599    0.0239467       1.7439     0.640178     0.342742      8.92828
   0.0234627    0.0252773      1.72638     0.666842     0.333158      8.77218
   0.0262532    0.0266079      1.71046     0.691555     0.322975      8.62962
   0.0292331    0.0279355      1.69592      0.71444     0.312432      8.49897
   0.0324057    0.0292585      1.68277     0.735695     0.301683      8.38036
   0.0357768    0.0305761      1.67096     0.755309     0.290762      8.27367
   0.0393533    0.0318878      1.66009     0.773265     0.279704      8.17609
   0.0431441    0.0331935      1.64949     0.789647     0.268605      8.08282
   0.0471643    0.0344945      1.63883     0.804464     0.257472      7.99117
   0.0514234    0.0357899      1.62811     0.817692     0.246275      7.90108
   0.0559282    0.0370777      1.61748     0.829335     0.235016      7.81328
   0.0606869    0.0383559      1.60711     0.839456     0.223723      7.72878
    0.065708    0.0396228      1.59709     0.848181     0.212449      7.64808
   0.0710005    0.0408766      1.58745     0.855686     0.201257      7.57125
   0.0765737    0.0421151      1.57814     0.862168     0.190214      7.49791
   0.0824372    0.0433362      1.56906     0.867822     0.179378      7.42728
   0.0886012    0.0445377      1.56011     0.872798      0.16879      7.35865
   0.0950763    0.0457172      1.55123     0.877179     0.158465      7.29159
    0.101874    0.0468722      1.54247     0.881001     0.148388      7.22639
    0.108996    0.0479985      1.53391     0.884344     0.138514      7.16336
    0.116447    0.0490926      1.52554     0.887288     0.128852       7.1024
    0.124234    0.0501512      1.51734     0.889862     0.119441      7.04334
    0.132368    0.0511714      1.50926     0.892099     0.110288      6.98571
    0.140859    0.0521502      1.50123     0.894027     0.101385      6.92905
    0.149725     0.053085      1.49322     0.895664    0.0927225      6.87311
    0.158968    0.0539717      1.48523     0.897025    0.0842975      6.81785
    0.168565    0.0548039      1.47724     0.898124    0.0761046      6.76319
    0.178531    0.0555791      1.46927     0.898969    0.0681378       6.7091
    0.188887    0.0562951      1.46131      0.89957    0.0603937      6.65556
    0.199635     0.056948      1.45338     0.899944    0.0528728      6.60259
    0.210738    0.0575321      1.44549     0.900087    0.0455749      6.55034
    0.222223    0.0580457      1.43771     0.899985    0.0384961      6.49916
    0.234102    0.0584863      1.43012     0.899643    0.0316289      6.44957
    0.246325    0.0588491       1.4228     0.899082    0.0249695      6.40195
    0.258924    0.0591327      1.41577      0.89833    0.0185227      6.35643
    0.271883    0.0593346      1.40902     0.897422    0.0122951      6.31294
    0.285171    0.0594526      1.40252      0.89638   0.00628813      6.27129
    0.298816    0.0594854      1.39625     0.895224  0.000506962      6.23131
    0.312761    0.0594319      1.39019     0.893975  -0.00505027      6.19278
    0.327031    0.0592911       1.3843     0.892652   -0.0103844      6.15553
    0.341575    0.0590634      1.37858     0.891272   -0.0154942      6.11947
    0.356403    0.0587486      1.37302     0.889842   -0.0203828      6.08455
    0.371473     0.058348      1.36763     0.888365   -0.0250541       6.0508
    0.386781    0.0578623      1.36242     0.886843   -0.0295113      6.01831
     0.40229    0.0572941       1.3574     0.885279   -0.0337599      5.98713
    0.417988    0.0566449      1.35259     0.883681   -0.0378066      5.95727
    0.433837    0.0559182      1.34797     0.882063   -0.0416569      5.92871
    0.449823    0.0551164      1.34354     0.880438   -0.0453169      5.90144
    0.465908    0.0542437       1.3393     0.878822   -0.0487916      5.87539
    0.482073    0.0533033      1.33524     0.877223   -0.0520887       5.8505
    0.498282       0.0523      1.33135     0.875652   -0.0552155      5.82665
     0.51451    0.0512378       1.3276     0.874112   -0.0581784      5.80378
    0.530727    0.0501215      1.32399     0.872603   -0.0609859      5.78181
    0.546904    0.0489558      1.32052     0.871122   -0.0636456      5.76072
    0.563011    0.0477457      1.31719     0.869666   -0.0661663      5.74053
    0.579024    0.0464958      1.31401     0.868236   -0.0685577      5.72127
    0.594908    0.0452117      1.31098     0.866836   -0.0708274      5.70297
    0.610649    0.0438975       1.3081     0.865473   -0.0729853       5.6856
    0.626203    0.0425592      1.30537     0.864156   -0.0750416      5.66913
    0.641569    0.0411998      1.30276     0.862896   -0.0770053      5.65347
    0.656696    0.0398263      1.30028     0.861699    -0.078882      5.63855
    0.671593    0.0384405       1.2979     0.860564   -0.0806776      5.62428
    0.686209    0.0370496      1.29561     0.859477   -0.0823988      5.61059
    0.700559    0.0356544      1.29341     0.858426   -0.0840494      5.59744
    0.714587    0.0342626      1.29129     0.857402   -0.0856341      5.58478
    0.728322    0.0328737      1.28924     0.856407   -0.0871583      5.57255
    0.741707    0.0314954      1.28725     0.855444   -0.0886274      5.56064
    0.754768    0.0301271       1.2853     0.854514   -0.0900438      5.54902
    0.767474     0.028774      1.28339     0.853616   -0.0914093      5.53769
    0.779812    0.0274393      1.28153     0.852744   -0.0927299      5.52664
    0.791807    0.0261221      1.27973     0.851894   -0.0940081      5.51595
    0.803406    0.0248301        1.278     0.851064   -0.0952467      5.50567
    0.814655    0.0235596      1.27635     0.850256   -0.0964494      5.49587
    0.825531    0.0223151      1.27478     0.849484   -0.0976225      5.48658
    0.836007    0.0211011      1.27329     0.848762   -0.0987702       5.4778
    0.846138    0.0199128      1.27187     0.848106   -0.0998915      5.46943
    0.855899    0.0187545      1.27049     0.847516    -0.100986      5.46129
    0.865266    0.0176303      1.26912     0.846974    -0.102052      5.45322
     0.87429    0.0165355      1.26774     0.846449    -0.103085      5.44507
    0.882968    0.0154718      1.26633     0.845915    -0.104082      5.43673
    0.891282    0.0144426      1.26487     0.845367    -0.105039      5.42812
    0.899232    0.0134489      1.26334      0.84482     -0.10596      5.41912
     0.90687    0.0124855      1.26174     0.844305    -0.106855      5.40964
    0.914188    0.0115543      1.26006      0.84385    -0.107725      5.39974
    0.921177    0.0106573      1.25838     0.843436    -0.108563       5.3898
    0.927834   0.00979592      1.25683     0.842964    -0.109357      5.38067
    0.934199   0.00896602      1.25565      0.84224    -0.110087      5.37378
    0.940285   0.00816656      1.25519     0.840991    -0.110718      5.37115
    0.946093   0.00739817      1.25583      0.83891    -0.111229      5.37522
     0.95162   0.00666186      1.25757     0.835414    -0.111708      5.38603
    0.961858   0.00528489      1.26126     0.829584    -0.112114      5.40897
    0.971168   0.00401781      1.26805     0.820797    -0.112154      5.45135
    0.979529   0.00286746       1.2773     0.808731    -0.111517      5.51046
    0.987085   0.00181761      1.28668      0.79248    -0.109387      5.57488
    0.993899  0.000862226      1.29748     0.772573    -0.098075      5.65778
      1.0014  6.04128e-07      1.31322     0.761541  0.000223231       5.7757
    0.994129  -0.00229329      1.30432     0.772029    0.0932551      5.69944
    0.987311  -0.00329283      1.28988     0.791786     0.107661      5.59441
     0.97976  -0.00439562      1.27929     0.807977     0.111141      5.52253
    0.971356  -0.00561047      1.27001     0.819805      0.11201      5.46314
    0.962102  -0.00693342       1.2634     0.828025     0.112023      5.42182
    0.957089  -0.00764353      1.25913     0.833425     0.111831      5.39552
    0.951817  -0.00838564      1.25644     0.836986     0.111575      5.37899
    0.946302  -0.00915679      1.25526     0.839295     0.111148      5.37167
    0.940521  -0.00995935      1.25516     0.840711     0.110568      5.37092
    0.934453   -0.0107957      1.25579      0.84157     0.109878      5.37457
    0.928076   -0.0116679      1.25688     0.842149     0.109116      5.38094
     0.92139    -0.012575      1.25821     0.842653     0.108312      5.38874
    0.914413   -0.0135137      1.25963     0.843207     0.107482      5.39714
    0.907124   -0.0144859      1.26109     0.843863     0.106632       5.4057
    0.899498   -0.0154926      1.26255     0.844606     0.105766      5.41434
    0.891511   -0.0165266      1.26404     0.845388     0.104879      5.42314
    0.883197   -0.0175927      1.26558     0.846151     0.103961      5.43219
    0.874548   -0.0186909      1.26715     0.846851     0.103002      5.44151
     0.86553   -0.0198242      1.26877     0.847473     0.101999      5.45108
    0.856128    -0.020993      1.27043     0.848026     0.100953      5.46086
    0.846387   -0.0221906       1.2721     0.848541    0.0998657      5.47077
    0.836276   -0.0234194      1.27378     0.849061     0.098741       5.4807
    0.825765   -0.0246815      1.27545     0.849634    0.0975821      5.49058
    0.814906    -0.025969      1.27709     0.850293    0.0963926      5.50032
    0.803672   -0.0272836      1.27872     0.851052    0.0951749      5.50997
    0.792042   -0.0286132      1.28036     0.851896    0.0939253      5.51973
    0.780071    -0.029957      1.28206     0.852796     0.092641      5.52978
    0.767714   -0.0313237      1.28382     0.853721    0.0913176      5.54026
    0.755009   -0.0327073      1.28566     0.854656    0.0899456      5.55119
    0.741958   -0.0341056      1.28757     0.855598    0.0885207      5.56256
    0.728551   -0.0355179      1.28954     0.856557    0.0870393      5.57432
    0.714835   -0.0369371      1.29157     0.857548    0.0854989      5.58646
    0.700782   -0.0383641      1.29367     0.858582    0.0838984      5.59898
    0.686447   -0.0397729      1.29585     0.859667    0.0822334        5.612
    0.671808   -0.0411807      1.29812     0.860806    0.0804998      5.62562
    0.656922   -0.0425801      1.30051     0.861998    0.0786929      5.63998
    0.641773   -0.0439704      1.30304     0.863241    0.0768058      5.65513
    0.626415    -0.045344       1.3057     0.864527    0.0748319      5.67114
    0.610842   -0.0466988       1.3085     0.865851    0.0727637        5.688
    0.595104   -0.0480235      1.31143     0.867211     0.070593      5.70569
    0.579205   -0.0493101      1.31449     0.868604    0.0683092      5.72421
    0.563187   -0.0505616      1.31769     0.870033    0.0659021      5.74357
    0.547069   -0.0517737      1.32102     0.871499    0.0633636      5.76376
    0.530882   -0.0529412      1.32448        0.873    0.0606848       5.7848
    0.514656   -0.0540593      1.32808     0.874537    0.0578575      5.80673
    0.498418   -0.0551226      1.33183     0.876105    0.0548736       5.8296
    0.482197   -0.0561227      1.33573     0.877699    0.0517242      5.85349
    0.466025   -0.0570594       1.3398     0.879314    0.0484017      5.87848
    0.449923   -0.0579289      1.34406     0.880944    0.0448994      5.90466
     0.43393   -0.0587268      1.34852     0.882577     0.041211      5.93212
    0.418062   -0.0594502      1.35318     0.884199     0.037331      5.96093
    0.402358   -0.0600954      1.35804     0.885797    0.0332549      5.99109
    0.386828   -0.0606505      1.36311     0.887357     0.028976      6.02262
    0.371513    -0.061121      1.36838      0.88887    0.0244882      6.05551
     0.35642    -0.061507      1.37385     0.890329    0.0197858      6.08971
    0.341587   -0.0618069      1.37948     0.891731    0.0148634      6.12508
    0.327015   -0.0620204      1.38526     0.893071   0.00971314      6.16152
    0.312746   -0.0621465      1.39117     0.894343   0.00433109      6.19899
    0.298766   -0.0621854      1.39724     0.895534  -0.00128223      6.23757
    0.285128    -0.062132      1.40348     0.896625  -0.00712814       6.2774
    0.271803   -0.0619935      1.40992     0.897599    -0.013206      6.31867
    0.258838   -0.0617719      1.41657     0.898445   -0.0195142      6.36156
    0.246225   -0.0614689      1.42347     0.899146   -0.0260443      6.40623
    0.233963   -0.0610864      1.43063     0.899682   -0.0327884      6.45284
    0.222095   -0.0606285      1.43806      0.90002    -0.039739      6.50145
    0.210581   -0.0600963      1.44572     0.900135   -0.0468948      6.55191
     0.19944    -0.059494      1.45358     0.900018   -0.0542711      6.60401
      0.1887    -0.058838      1.46161     0.899666   -0.0618699      6.65754
    0.178325   -0.0581179      1.46977     0.899078   -0.0696862      6.71242
    0.168316   -0.0573375      1.47806     0.898253   -0.0777303       6.7686
    0.158689   -0.0565017      1.48647     0.897186   -0.0860113      6.82602
    0.149451   -0.0556156      1.49497     0.895872   -0.0945284      6.88464
    0.140571   -0.0546803      1.50357     0.894299    -0.103285      6.94448
    0.132041   -0.0536991      1.51226     0.892447      -0.1123      7.00543
    0.123867   -0.0526767      1.52101     0.890281    -0.121586       7.0675
    0.116044   -0.0516171      1.52986     0.887753    -0.131145      7.13089
    0.108569   -0.0505242      1.53886     0.884805    -0.140954      7.19595
    0.101432   -0.0494011      1.54801     0.881383    -0.150945      7.26284
   0.0946332   -0.0481823      1.55736     0.877384    -0.161084      7.33194
   0.0881527   -0.0469146      1.56685     0.872692    -0.171424        7.403
   0.0819778   -0.0456255      1.57639     0.867237    -0.181977      7.47557
   0.0761027   -0.0443184      1.58597     0.860936    -0.192701      7.54958
   0.0705179   -0.0429956      1.59551     0.853675    -0.203556      7.62459
   0.0652151   -0.0416596      1.60489     0.845349    -0.214529      7.69986
   0.0601843   -0.0403121      1.61409     0.835871    -0.225591      7.77529
   0.0554156   -0.0389549       1.6232     0.825157    -0.236685      7.85145
   0.0509001   -0.0375896      1.63232      0.81311    -0.247754      7.92914
   0.0466273   -0.0362171      1.64156      0.79966    -0.258762       8.0091
    0.042587   -0.0348381      1.65099     0.784756    -0.269698      8.09203
   0.0387704   -0.0334532      1.66068     0.768357     -0.28057      8.17861
   0.0351764    -0.032066      1.67081     0.750398    -0.291348      8.27043
   0.0317973   -0.0306776      1.68179     0.730767    -0.301952      8.37054
   0.0286253   -0.0292889      1.69427     0.709622    -0.312245       8.4836
    0.025651   -0.0278997      1.70821     0.686846     -0.32218      8.60958
   0.0228653   -0.0265095      1.72349      0.66228    -0.331786      8.74755
   0.0202554   -0.0251152      1.74049     0.635805    -0.340832      8.90017
   0.0178113   -0.0237137      1.75931     0.607228    -0.349092      9.06804
   0.0155383   -0.0223101       1.7798     0.576415    -0.356248      9.25009
   0.0134419   -0.0209121      1.80178     0.543379    -0.362004      9.44477
   0.0115116   -0.0195174      1.82535     0.508094    -0.365971      9.65239
  0.00973556   -0.0181215      1.85044     0.470434    -0.367913        9.872
   0.0081031   -0.0167178      1.87731     0.430249    -0.367455      10.1049
   0.0066153   -0.0153079       1.9065     0.387263    -0.364246      10.3542
  0.00528875   -0.0139127      1.94268     0.340349    -0.356693      10.6549
   0.0041015   -0.0125165      2.00074     0.284547    -0.339748      11.1221
   0.0021608  -0.00976154       2.0699     0.216048    -0.307942       11.679
 0.000770689  -0.00708761      2.12883     0.144845    -0.255275      12.1589
-0.000123603  -0.00452511      2.17099    0.0868155    -0.181515      12.5041
-0.000582446  -0.00215245      2.18983    0.0500742   -0.0951734      12.6606
     -0.0007 -1.47074e-08      2.19404     0.037567  -0.00247728      12.6966
-0.000582493   0.00215323       2.1925    0.0493385    0.0901581      12.6805
-0.000123862   0.00452725      2.17677    0.0855721      0.17632      12.5445
 0.000766658   0.00708031      2.13877     0.143942     0.250632      12.2244
  0.00216737   0.00977298      2.08172     0.216254     0.305676      11.7521
  0.00409561    0.0125114      2.01246     0.286142     0.339926      11.1915
  0.00529628    0.0139232      1.95509     0.342881     0.357592      10.7299
  0.00663089    0.0153241      1.91898     0.389993      0.36549      10.4312
  0.00810028    0.0167153      1.89009     0.432702     0.368761      10.1862
  0.00972382    0.0181129      1.86385     0.472825      0.36903       9.9602
   0.0115116    0.0195191      1.83854     0.510755     0.367011      9.74089
   0.0134592    0.0209253      1.81417     0.546368     0.362993      9.52915
   0.0155623    0.0223259      1.79115     0.579543     0.357338      9.32845
   0.0178188    0.0237181      1.76986     0.610282     0.350302      9.14192
   0.0202437    0.0251091      1.75045     0.638786     0.342122      8.97068
   0.0228561    0.0265056      1.73281     0.665231     0.333013      8.81399
   0.0256561     0.027903      1.71674      0.68978     0.323261      8.67064
   0.0286454    0.0292987      1.70198     0.712552     0.313117      8.53872
   0.0318273    0.0306907      1.68863     0.733846      0.30277      8.41877
   0.0352077    0.0320786      1.67663     0.753494     0.292188      8.31096
   0.0387937    0.0334618      1.66556     0.771386     0.281376      8.21226
   0.0425941    0.0348404      1.65471     0.787688     0.270518      8.11751
    0.046624     0.036216      1.64379     0.802452     0.259641      8.02421
   0.0508931    0.0375875      1.63283     0.815683     0.248681      7.93257
   0.0554084    0.0389529      1.62198      0.82739      0.23762      7.84331
   0.0601779    0.0403105      1.61141     0.837628     0.226464      7.75746
   0.0652101    0.0416584       1.6012     0.846507      0.21526      7.67548
   0.0705143    0.0429948      1.59139     0.854181     0.204074      7.59742
   0.0760996    0.0443178      1.58191     0.860835     0.192986      7.52289
   0.0819759    0.0456251      1.57266     0.866647     0.182073      7.45109
   0.0881531    0.0469145      1.56354     0.871766     0.171397      7.38127
   0.0946421    0.0481838      1.55448     0.876277     0.160982        7.313
    0.101458    0.0494051      1.54555     0.880229     0.150805      7.24659
     0.10861    0.0505301      1.53681     0.883708     0.140805      7.18236
    0.116089    0.0516232      1.52825     0.886781     0.131003       7.1201
    0.123903    0.0526813      1.51986     0.889468     0.121454      7.05973
    0.132063    0.0537015      1.51159     0.891804     0.112173      7.00085
     0.14058    0.0546809      1.50339      0.89382     0.103154      6.94304
     0.14947     0.055617      1.49522     0.895535    0.0943864      6.88607
    0.158736    0.0565056      1.48709     0.896965    0.0858654      6.82987
    0.168356    0.0573403      1.47898     0.898123    0.0775853      6.77438
    0.178344    0.0581188      1.47089     0.899018    0.0695383      6.71952
    0.188722    0.0588387      1.46282     0.899665    0.0617207      6.66527
     0.19949    0.0594961      1.45479      0.90008    0.0541347      6.61166
    0.210613     0.060097      1.44681     0.900262     0.046781      6.55884
    0.222117    0.0606283      1.43896     0.900194    0.0396497      6.50715
    0.234015    0.0610869       1.4313     0.899883    0.0327261       6.4571
    0.246257    0.0614683      1.42392     0.899349    0.0260035      6.40908
    0.258874    0.0617709      1.41683     0.898622     0.019488      6.36318
     0.27185    0.0619923      1.41002     0.897736     0.013191      6.31932
    0.285156      0.06213      1.40347     0.896714   0.00711716      6.27733
    0.298818     0.062183      1.39716     0.895574   0.00127335      6.23703
    0.312779    0.0621433      1.39105     0.894338  -0.00434078      6.19819
    0.327065     0.062016      1.38511     0.893026  -0.00972569      6.16064
    0.341626    0.0618018      1.37935     0.891654   -0.0148796      6.12429
    0.356469    0.0615006      1.37375     0.890229   -0.0198058       6.0891
    0.371553    0.0611139      1.36832     0.888755   -0.0245091       6.0551
    0.386876    0.0606422      1.36307     0.887232   -0.0289949      6.02238
    0.402398    0.0600861      1.35802     0.885666   -0.0332698      5.99097
     0.41811    0.0594371      1.35317     0.884063   -0.0373421       5.9609
    0.433971    0.0587107      1.34852     0.882439   -0.0412182      5.93214
    0.449969    0.0579092      1.34406     0.880808   -0.0449034      5.90466
    0.466065    0.0570369       1.3398     0.879183   -0.0484031      5.87843
    0.482241     0.056097      1.33571     0.877577   -0.0517244      5.85337
     0.49846    0.0550942      1.33179     0.875997   -0.0548741      5.82937
    0.514698    0.0540336      1.32802     0.874448    -0.057858      5.80635
    0.530924    0.0529189      1.32439      0.87293   -0.0606841      5.78425
     0.54711    0.0517547       1.3209      0.87144   -0.0633602      5.76303
    0.563225    0.0505459      1.31755     0.869974   -0.0658958      5.74273
    0.579247    0.0492971      1.31435     0.868534   -0.0683013      5.72337
    0.595139    0.0480139      1.31131     0.867122   -0.0705851      5.70498
    0.610885    0.0466898      1.30842     0.865747   -0.0727576      5.68753
    0.626445    0.0453367      1.30567     0.864417   -0.0748295      5.67097
    0.641817    0.0439626      1.30306     0.863144   -0.0768093      5.65523
    0.656949    0.0425744      1.30056     0.861935   -0.0787023      5.64025
    0.671851     0.041174      1.29817     0.860787   -0.0805132      5.62592
     0.68647    0.0397686      1.29588     0.859688   -0.0822482      5.61218
    0.700824    0.0383583      1.29367     0.858625   -0.0839112      5.59899
    0.714855    0.0369338      1.29155     0.857591   -0.0855072      5.58629
    0.728591    0.0355126      1.28949     0.856586   -0.0870415      5.57401
    0.741978    0.0341026      1.28749     0.855613   -0.0885182      5.56207
     0.75504    0.0327031      1.28553     0.854675   -0.0899393      5.55042
    0.767747    0.0313194      1.28362     0.853768   -0.0913067      5.53906
    0.780086    0.0299547      1.28176     0.852888    -0.092627      5.52798
    0.792082    0.0286082      1.27996     0.852028   -0.0939041      5.51728
    0.803681    0.0272822      1.27822     0.851186   -0.0951419      5.50698
