# x y rho rho*u rho*v rho*E
    0.594873   -0.0452147       1.2331     0.926377    0.0753152      5.24711
    0.578982   -0.0464992      1.23392     0.928952    0.0729939      5.25389
    0.562971   -0.0477487      1.23475     0.931661    0.0705406      5.26095
    0.546862   -0.0489589      1.23556     0.934492    0.0679454      5.26813
    0.530684   -0.0501245      1.23632     0.937424    0.0651965      5.27531
    0.514467   -0.0512406      1.23704     0.940427    0.0622829      5.28244
    0.498239   -0.0523027       1.2377     0.943463    0.0591929      5.28956
    0.482028    -0.053306      1.23834     0.946486    0.0559146      5.29676
    0.465866    -0.054246      1.23897     0.949443    0.0524375      5.30423
    0.449777   -0.0551189      1.23964     0.952271    0.0487523      5.31218
    0.433796   -0.0559202      1.24038     0.954906    0.0448504      5.32087
     0.41794    -0.056647      1.24124     0.957284    0.0407255      5.33053
    0.402249   -0.0572957      1.24225     0.959349    0.0363739      5.34134
    0.386733    -0.057864      1.24343     0.961057    0.0317925      5.35343
    0.371432   -0.0583491       1.2448     0.962376    0.0269802      5.36692
    0.356354   -0.0587497      1.24637     0.963288    0.0219371      5.38185
    0.341537   -0.0590641      1.24814     0.963784    0.0166667      5.39819
     0.32698   -0.0592918      1.25011     0.963867    0.0111709      5.41592
    0.312727   -0.0594321      1.25227     0.963541   0.00545483      5.43507
    0.298764   -0.0594854      1.25465     0.962805 -0.000473023       5.4557
    0.285143   -0.0594524      1.25728     0.961651  -0.00660781      5.47796
    0.271835    -0.059334      1.26018     0.960062    -0.012942      5.50201
    0.258889    -0.059132      1.26338     0.958024   -0.0194693      5.52801
    0.246293   -0.0588482      1.26691      0.95552   -0.0261781      5.55611
     0.23405   -0.0584845       1.2708     0.952539   -0.0330575      5.58646
      0.2222   -0.0580448      1.27507     0.949073   -0.0400981      5.61914
    0.210706   -0.0575304       1.2797      0.94513   -0.0472894      5.65398
    0.199585    -0.056945      1.28464     0.940733   -0.0546317      5.69071
    0.188865   -0.0562936      1.28987     0.935925    -0.062119      5.72906
    0.178512   -0.0555776      1.29534      0.93075   -0.0697453      5.76873
    0.168525   -0.0548004        1.301     0.925244   -0.0775201      5.80952
    0.158921   -0.0539673      1.30692     0.919433   -0.0854456      5.85173
    0.149706   -0.0530832      1.31318      0.91331   -0.0935089      5.89598
     0.14085   -0.0521491      1.31986     0.906853    -0.101702      5.94272
    0.132346   -0.0511686      1.32697     0.900042    -0.110028      5.99209
    0.124197   -0.0501463      1.33452     0.892864    -0.118491      6.04417
    0.116402   -0.0490862      1.34253     0.885302    -0.127091       6.0992
    0.108956   -0.0479923       1.3511     0.877325    -0.135807      6.15775
    0.101848   -0.0468679      1.36028      0.86889    -0.144577      6.22033
   0.0950675   -0.0457156      1.37002     0.859894    -0.153398      6.28673
   0.0886009   -0.0445376      1.38024     0.850269    -0.162321      6.35658
   0.0824392   -0.0433365      1.39095     0.840042    -0.171354       6.4298
   0.0765768   -0.0421156      1.40213      0.82923    -0.180493      6.50635
   0.0710042   -0.0408772      1.41375     0.817831    -0.189746      6.58598
    0.065713   -0.0396238      1.42578     0.805843    -0.199128      6.66852
   0.0606934   -0.0383573      1.43825      0.79325    -0.208641      6.75424
   0.0559355   -0.0370794      1.45127     0.779994    -0.218272      6.84376
   0.0514304   -0.0357918      1.46492      0.76598    -0.227991      6.93769
   0.0471676   -0.0344955      1.47922     0.751101    -0.237775      7.03627
   0.0431371   -0.0331911      1.49415     0.735262    -0.247611      7.13942
   0.0393302   -0.0318795      1.50968     0.718371    -0.257485      7.24702
   0.0357457   -0.0305641      1.52591     0.700304    -0.267334      7.35988
   0.0323759    -0.029246      1.54314     0.680881    -0.277023      7.48028
   0.0292132   -0.0279262       1.5617      0.65997     -0.28639      7.61072
   0.0262482   -0.0266046      1.58135     0.637404    -0.295385      7.74991
   0.0234718    -0.025281      1.60211     0.613132    -0.303968      7.89803
   0.0208714   -0.0239524      1.62432     0.587029    -0.311948       8.0575
   0.0184371    -0.022616      1.64799     0.558894    -0.319106      8.22856
   0.0161741    -0.021277      1.67287     0.528657    -0.325149      8.40969
   0.0140878   -0.0199426       1.6987     0.496404    -0.329797      8.59921
   0.0121676    -0.018611      1.72543     0.462188    -0.332761       8.7968
   0.0104019   -0.0172781      1.75288     0.426007    -0.333857      9.00119
  0.00877999   -0.0159379      1.78104     0.387878    -0.332827      9.21211
  0.00730267   -0.0145919      1.81006     0.347827    -0.329348      9.43034
  0.00598617   -0.0132604      1.84387     0.304903    -0.322201      9.68476
  0.00481744   -0.0119392      1.89837     0.253058     -0.30696      10.0934
  0.00288349  -0.00930328      1.96381     0.188092    -0.278115      10.5875
   0.0015016   -0.0067572      2.01829     0.120482    -0.230265      11.0025
 0.000605628  -0.00431673      2.05622    0.0656802    -0.163292      11.2915
 0.000135675  -0.00205463      2.07251    0.0312572   -0.0849029      11.4139
           0            0      2.07522    0.0196959  -0.00112537      11.4323
 0.000135645   0.00205549      2.07206    0.0308061    0.0824528      11.4054
 0.000605419   0.00431899      2.05582    0.0648148     0.160453       11.278
   0.0014974   0.00674994      2.01952     0.119858     0.227951      10.9956
  0.00289024   0.00931457       1.9655     0.188506     0.277876      10.5796
  0.00481145    0.0119343       1.8994     0.254797     0.308662      10.0787
   0.0059935    0.0132704      1.84519     0.307662     0.324584      9.67218
  0.00731802    0.0146072      1.81137      0.35097     0.332009      9.41824
  0.00877714    0.0159355      1.78301     0.390736     0.335432      9.20566
   0.0103903    0.0172701      1.75613     0.428585     0.336143      9.00528
   0.0121676    0.0186127      1.72947     0.464735     0.334663      8.80793
   0.0141048    0.0199552      1.70323     0.498902     0.331272      8.61513
   0.0161979     0.021292       1.6779     0.530851     0.326304      8.43042
   0.0184445    0.0226203      1.65387     0.560549     0.320029      8.25641
   0.0208599    0.0239467      1.63126     0.588176     0.312671      8.09369
   0.0234627    0.0252773      1.60993     0.613934     0.304442      7.94115
   0.0262532    0.0266079      1.58978      0.63798     0.295608      7.79771
   0.0292331    0.0279355      1.57067     0.660451     0.286396      7.66236
   0.0324057    0.0292585      1.55262     0.681552      0.27698      7.53526
   0.0357768    0.0305761      1.53559     0.701288     0.267416      7.41601
   0.0393533    0.0318878      1.51942     0.719756     0.257748      7.30332
   0.0431441    0.0331935       1.5037     0.737201     0.248106      7.19416
   0.0471643    0.0344945       1.4882     0.753761     0.238534      7.08691
   0.0514234    0.0357899      1.47297     0.769478     0.229016      6.98185
   0.0559282    0.0370777      1.45813     0.784346      0.21954      6.87982
   0.0606869    0.0383559      1.44382     0.798351     0.210097      6.78181
    0.065708    0.0396228      1.43015     0.811495     0.200687      6.68851
   0.0710005    0.0408766       1.4172       0.8238     0.191316      6.60027
   0.0765737    0.0421151      1.40498     0.835321     0.181998      6.51717
   0.0824372    0.0433362      1.39346     0.846139     0.172753      6.43882
   0.0886012    0.0445377      1.38255     0.856331     0.163608       6.3646
   0.0950763    0.0457172      1.37213     0.865926     0.154583      6.29384
    0.101874    0.0468722      1.36217     0.874898     0.145675      6.22622
    0.108996    0.0479985      1.35271     0.883287     0.136829      6.16213
    0.116447    0.0490926      1.34388     0.891163      0.12804      6.10212
    0.124234    0.0501512      1.33566     0.898543      0.11936      6.04609
    0.132368    0.0511714      1.32801     0.905459     0.110807      5.99365
    0.140859    0.0521502       1.3209     0.911935      0.10238       5.9446
    0.149725     0.053085      1.31432     0.917997    0.0940834      5.89876
    0.158968    0.0539717      1.30822     0.923669    0.0859239       5.8559
    0.168565    0.0548039      1.30255     0.928979     0.077909      5.81559
    0.178531    0.0555791      1.29723     0.933951    0.0700446      5.77729
    0.188887    0.0562951      1.29219     0.938603    0.0623341      5.74061
    0.199635     0.056948      1.28741     0.942946    0.0547795      5.70531
    0.210738    0.0575321      1.28285     0.946973    0.0473855      5.67128
    0.222223    0.0580457      1.27852     0.950657    0.0401575      5.63855
    0.234102    0.0584863      1.27444     0.953967    0.0330967      5.60725
    0.246325    0.0588491      1.27063     0.956877    0.0262037      5.57757
    0.258924    0.0591327      1.26711     0.959365    0.0194864      5.54968
    0.271883    0.0593346      1.26389      0.96142    0.0129538      5.52363
    0.285171    0.0594526      1.26096      0.96304   0.00661093      5.49947
    0.298816    0.0594854      1.25833     0.964228   0.00046825      5.47723
    0.312761    0.0594319      1.25598     0.965001  -0.00546959      5.45683
    0.327031    0.0592911      1.25388     0.965377   -0.0111958      5.43814
    0.341575    0.0590634      1.25202     0.965371   -0.0167014      5.42101
    0.356403    0.0587486      1.25036     0.964991   -0.0219822      5.40532
    0.371473     0.058348      1.24889     0.964242   -0.0270357      5.39099
    0.386781    0.0578623      1.24759      0.96313   -0.0318593      5.37797
     0.40229    0.0572941      1.24646     0.961672   -0.0364536      5.36616
    0.417988    0.0566449      1.24547     0.959893   -0.0408214      5.35542
    0.433837    0.0559182      1.24458      0.95783   -0.0449647      5.34559
    0.449823    0.0551164      1.24375     0.955527   -0.0488882      5.33643
    0.465908    0.0542437      1.24296     0.953032   -0.0525965      5.32775
    0.482073    0.0533033      1.24218     0.950395   -0.0560982      5.31936
    0.498282       0.0523      1.24136     0.947664   -0.0594026       5.3111
     0.51451    0.0512378      1.24051     0.944884   -0.0625188      5.30289
    0.530727    0.0501215      1.23961     0.942092   -0.0654581      5.29467
    0.546904    0.0489558      1.23867     0.939318   -0.0682309      5.28649
    0.563011    0.0477457      1.23772      0.93658   -0.0708481      5.27849
    0.579024    0.0464958      1.23679     0.933896    -0.073321      5.27083
    0.594908    0.0452117      1.23591     0.931279   -0.0756589       5.2637
    0.610649    0.0438975      1.23511     0.928738   -0.0778718      5.25725
    0.626203    0.0425592      1.23441     0.926276     -0.07997      5.25159
    0.641569    0.0411998      1.23384     0.923897   -0.0819628      5.24692
    0.656696    0.0398263      1.23344     0.921602   -0.0838577      5.24337
    0.671593    0.0384405      1.23321     0.919396   -0.0856614        5.241
    0.686209    0.0370496      1.23316      0.91727   -0.0873818      5.23984
    0.700559    0.0356544       1.2333     0.915207   -0.0890248      5.23996
    0.714587    0.0342626      1.23367     0.913191   -0.0905965      5.24147
    0.728322    0.0328737      1.23425      0.91121   -0.0921027      5.24442
    0.741707    0.0314954      1.23506     0.909264   -0.0935495      5.24876
    0.754768    0.0301271      1.23608     0.907347   -0.0949395      5.25442
    0.767474     0.028774       1.2373     0.905454   -0.0962741      5.26134
    0.779812    0.0274393      1.23871     0.903569   -0.0975579      5.26946
    0.791807    0.0261221      1.24031     0.901665   -0.0987903      5.27882
    0.803406    0.0248301      1.24215     0.899709   -0.0999715      5.28957
    0.814655    0.0235596      1.24425     0.897662    -0.101101      5.30194
    0.825531    0.0223151      1.24664     0.895491    -0.102177      5.31614
    0.836007    0.0211011      1.24937     0.893161    -0.103196      5.33235
    0.846138    0.0199128      1.25248     0.890629    -0.104152      5.35088
    0.855899    0.0187545      1.25603     0.887852    -0.105041      5.37208
    0.865266    0.0176303      1.26006     0.884792    -0.105861      5.39624
     0.87429    0.0165355      1.26462       0.8814    -0.106602      5.42367
    0.882968    0.0154718      1.26979     0.877612    -0.107254      5.45476
    0.891282    0.0144426      1.27563     0.873346    -0.107799      5.49004
    0.899232    0.0134489      1.28225     0.868505    -0.108227      5.53013
     0.90687    0.0124855       1.2898     0.862973     -0.10853      5.57598
    0.914188    0.0115543      1.29843     0.856658    -0.108697      5.62855
    0.921177    0.0106573      1.30819     0.849529    -0.108715      5.68825
    0.927834   0.00979592      1.31906     0.841596    -0.108578      5.75496
    0.934199   0.00896602      1.33094     0.832895    -0.108292      5.82821
    0.940285   0.00816656      1.34371     0.823495    -0.107858      5.90728
    0.946093   0.00739817      1.35717     0.813508    -0.107301      5.99108
     0.95162   0.00666186      1.37053     0.802716    -0.106725      6.07497
    0.961858   0.00528489      1.38486     0.789997    -0.106087      6.16592
    0.971168   0.00401781      1.40137     0.774914    -0.105164      6.27189
    0.979529   0.00286746      1.41818     0.757981    -0.103753      6.38226
    0.987085   0.00181761      1.43218     0.738718    -0.101143      6.47944
    0.993899  0.000862226      1.44487     0.717693     -0.09025      6.57763
      1.0014  6.04128e-07      1.46183     0.707607  0.000439973      6.70611
    0.994129  -0.00229329      1.45383     0.719347    0.0852422      6.63378
    0.987311  -0.00329283      1.43843     0.740687    0.0987559      6.51834
     0.97976  -0.00439562      1.42467     0.759642     0.102694      6.42244
    0.971356  -0.00561047      1.40996     0.775573     0.104394      6.32513
    0.962102  -0.00693342      1.39608     0.788895     0.105342      6.23554
    0.957089  -0.00764353      1.38278     0.800215     0.106126      6.15099
    0.951817  -0.00838564      1.36943     0.810526     0.106922        6.067
    0.946302  -0.00915679      1.35668     0.820135     0.107595      5.98731
    0.940521  -0.00995935      1.34445     0.829091     0.108075      5.91125
    0.934453   -0.0107957      1.33276     0.837461     0.108363      5.83894
    0.928076   -0.0116679      1.32176     0.845238     0.108488      5.77117
     0.92139    -0.012575       1.3116     0.852363     0.108468       5.7088
    0.914413   -0.0135137      1.30238     0.858785     0.108314      5.65237
    0.907124   -0.0144859      1.29411     0.864483      0.10803      5.60195
    0.899498   -0.0154926      1.28676     0.869478     0.107626      5.55727
    0.891511   -0.0165266       1.2802     0.873845     0.107107      5.51757
    0.883197   -0.0175927      1.27432     0.877684     0.106473      5.48202
    0.874548   -0.0186909      1.26902     0.881083     0.105739      5.45007
     0.86553   -0.0198242      1.26423     0.884112     0.104921       5.4213
    0.856128    -0.020993      1.25991     0.886829     0.104032      5.39537
    0.846387   -0.0221906        1.256     0.889288     0.103081      5.37195
    0.836276   -0.0234194      1.25244     0.891543     0.102074      5.35072
    0.825765   -0.0246815       1.2492     0.893641     0.101013      5.33144
    0.814906    -0.025969      1.24625      0.89562    0.0999064      5.31393
    0.803672   -0.0272836      1.24356     0.897513    0.0987586      5.29806
    0.792042   -0.0286132      1.24112     0.899347    0.0975678      5.28373
    0.780071    -0.029957      1.23893     0.901145    0.0963366      5.27091
    0.767714   -0.0313237      1.23698     0.902921    0.0950643      5.25959
    0.755009   -0.0327073      1.23528     0.904691    0.0937438      5.24978
    0.741958   -0.0341056      1.23382     0.906469    0.0923719      5.24151
    0.728551   -0.0355179      1.23262     0.908267    0.0909443      5.23487
    0.714835   -0.0369371      1.23171      0.91009    0.0894564      5.22998
    0.700782   -0.0383641      1.23108      0.91194    0.0879051      5.22693
    0.686447   -0.0397729      1.23076     0.913819    0.0862849      5.22576
    0.671808   -0.0411807      1.23072     0.915742    0.0845885       5.2264
    0.656922   -0.0425801      1.23093     0.917729     0.082808      5.22868
    0.641773   -0.0439704      1.23136     0.919804    0.0809358      5.23238
    0.626415    -0.045344      1.23195      0.92199     0.078965      5.23725
    0.610842   -0.0466988      1.23267     0.924305    0.0768876      5.24301
    0.595104   -0.0480235      1.23345     0.926758     0.074696      5.24941
    0.579205   -0.0493101      1.23428     0.929348    0.0723805      5.25628
    0.563187   -0.0505616      1.23513     0.932069    0.0699293      5.26343
    0.547069   -0.0517737      1.23595     0.934907    0.0673325      5.27071
    0.530882   -0.0529412      1.23673     0.937841    0.0645787      5.27801
    0.514656   -0.0540593      1.23746     0.940842    0.0616571      5.28527
    0.498418   -0.0551226      1.23815     0.943871    0.0585571      5.29252
    0.482197   -0.0561227       1.2388     0.946881    0.0552673      5.29987
    0.466025   -0.0570594      1.23946      0.94982    0.0517782       5.3075
    0.449923   -0.0579289      1.24015     0.952626    0.0480814      5.31562
     0.43393   -0.0587268      1.24092     0.955234    0.0441694      5.32449
    0.418062   -0.0594502      1.24181     0.957583    0.0400368      5.33433
    0.402358   -0.0600954      1.24285     0.959617    0.0356808      5.34532
    0.386828   -0.0606505      1.24406     0.961291    0.0310981       5.3576
    0.371513    -0.061121      1.24546     0.962575    0.0262875      5.37129
     0.35642    -0.061507      1.24706     0.963451    0.0212487      5.38642
    0.341587   -0.0618069      1.24887     0.963911    0.0159842      5.40298
    0.327015   -0.0620204      1.25087     0.963958    0.0104948      5.42095
    0.312746   -0.0621465      1.25308     0.963597   0.00478551      5.44033
    0.298766   -0.0621854      1.25551      0.96283  -0.00113504      5.46121
    0.285128    -0.062132      1.25818     0.961646  -0.00726115      5.48373
    0.271803   -0.0619935      1.26113     0.960031   -0.0135859      5.50805
    0.258838   -0.0617719      1.26439     0.957969   -0.0201029      5.53433
    0.246225   -0.0614689      1.26797     0.955445      -0.0268      5.56274
    0.233963   -0.0610864      1.27192     0.952447   -0.0336662       5.5934
    0.222095   -0.0606285      1.27626     0.948966   -0.0406888      5.62641
    0.210581   -0.0600963      1.28096     0.945012   -0.0478587      5.66162
     0.19944    -0.059494      1.28598     0.940608   -0.0551805      5.69876
      0.1887    -0.058838       1.2913     0.935795   -0.0626473      5.73758
    0.178325   -0.0581179      1.29685     0.930614   -0.0702565      5.77775
    0.168316   -0.0573375      1.30263     0.925099   -0.0780257      5.81911
    0.158689   -0.0565017      1.30865      0.91927   -0.0859578      5.86193
    0.149451   -0.0556156      1.31504      0.91312   -0.0940308      5.90683
    0.140571   -0.0546803      1.32184     0.906631    -0.102231      5.95428
    0.132041   -0.0536991      1.32909     0.899784    -0.110563      6.00445
    0.123867   -0.0526767       1.3368     0.892566    -0.119033       6.0574
    0.116044   -0.0516171      1.34497     0.884959    -0.127644      6.11332
    0.108569   -0.0505242      1.35369     0.876928    -0.136364       6.1727
    0.101432   -0.0494011      1.36301     0.868436    -0.145102      6.23603
   0.0946332   -0.0481823      1.37287     0.859391    -0.153867      6.30312
   0.0881527   -0.0469146      1.38321     0.849738    -0.162737      6.37362
   0.0819778   -0.0456255      1.39402     0.839494    -0.171718       6.4475
   0.0761027   -0.0443184      1.40532     0.828672    -0.180797      6.52475
   0.0705179   -0.0429956      1.41705     0.817264    -0.189985      6.60513
   0.0652151   -0.0416596       1.4292     0.805267    -0.199307      6.68846
   0.0601843   -0.0403121       1.4418     0.792665    -0.208762      6.77498
   0.0554156   -0.0389549      1.45494     0.779407    -0.218326      6.86533
   0.0509001   -0.0375896      1.46872     0.765406    -0.227957      6.96015
   0.0466273   -0.0362171      1.48317     0.750562     -0.23763      7.05969
    0.042587   -0.0348381      1.49825     0.734783    -0.247339      7.16387
   0.0387704   -0.0334532      1.51393     0.717978    -0.257083      7.27246
   0.0351764    -0.032066      1.53029     0.700004    -0.266797      7.38613
   0.0317973   -0.0306776      1.54763     0.680621    -0.276307      7.50713
   0.0286253   -0.0292889      1.56636     0.659796     -0.28541      7.63853
    0.025651   -0.0278997      1.58616     0.637327    -0.294117      7.77861
   0.0228653   -0.0265095        1.607     0.613169    -0.302421      7.92722
   0.0202554   -0.0251152      1.62927     0.587242    -0.310051      8.08698
   0.0178113   -0.0237137      1.65294     0.559373    -0.316789      8.25797
   0.0155383   -0.0223101      1.67778     0.529475    -0.322362      8.43874
   0.0134419   -0.0209121      1.70353     0.497631    -0.326548      8.62764
   0.0115116   -0.0195174      1.73017     0.463893    -0.329036      8.82463
  0.00973556   -0.0181215      1.75751     0.428232    -0.329701      9.02823
   0.0081031   -0.0167178      1.78559      0.39062     -0.32829      9.23877
   0.0066153   -0.0153079      1.81463     0.350915    -0.324659      9.45737
  0.00528875   -0.0139127      1.84868     0.308156    -0.317484      9.71357
   0.0041015   -0.0125165      1.90189     0.257355     -0.30184      10.1123
   0.0021608  -0.00976154       1.9639     0.195118    -0.272522        10.58
 0.000770689  -0.00708761      2.01519     0.130975    -0.224759      10.9698
-0.000123603  -0.00452511      2.05104    0.0790453    -0.158823      11.2421
-0.000582446  -0.00215245      2.06627    0.0462632   -0.0823912      11.3563
     -0.0007 -1.47074e-08      2.06873    0.0351788  -0.00120205       11.373
-0.000582493   0.00215323       2.0658    0.0457064    0.0797852      11.3479
-0.000123862   0.00452725      2.05056    0.0780889     0.155758       11.228
 0.000766658   0.00708031      2.01632     0.130519     0.222087      10.9616
  0.00216737   0.00977298      1.96542     0.195924      0.27208        10.57
  0.00409561    0.0125114      1.90278     0.259606     0.303689      10.0958
  0.00529628    0.0139232      1.85007     0.311366     0.320073      9.70104
  0.00663089    0.0153241      1.81605     0.354326     0.327585      9.44584
  0.00810028    0.0167153      1.78758     0.393639     0.331132      9.23257
  0.00972382    0.0181129      1.76077     0.430965     0.332102      9.03264
   0.0115116    0.0195191      1.73424      0.46656     0.331054      8.83616
   0.0134592    0.0209253      1.70812      0.50021     0.328148      8.64431
   0.0155623    0.0223259      1.68286     0.531737     0.323665      8.46015
   0.0178188    0.0237181      1.65882     0.561099     0.317816      8.28622
   0.0202437    0.0251091      1.63617     0.588478     0.310827       8.1233
   0.0228561    0.0265056      1.61478     0.614041     0.302912      7.97042
   0.0256561     0.027903      1.59455     0.637942     0.294348      7.82646
   0.0286454    0.0292987      1.57531      0.66031     0.285369      7.69026
   0.0318273    0.0306907      1.55713     0.681424     0.276186       7.5623
   0.0352077    0.0320786      1.53996     0.701126      0.26682      7.44223
   0.0387937    0.0334618      1.52367     0.719479     0.257265      7.32878
   0.0425941    0.0348404       1.5078     0.736809     0.247736      7.21862
    0.046624     0.036216      1.49215     0.753276     0.238304      7.11028
   0.0508931    0.0375875      1.47678     0.768929     0.228933      7.00426
   0.0554084    0.0389529       1.4618     0.783762     0.219605      6.90136
   0.0601779    0.0403105      1.44737     0.797754     0.210297      6.80257
   0.0652101    0.0416584      1.43359     0.810902     0.201003      6.70854
   0.0705143    0.0429948      1.42052     0.823219     0.191726      6.61962
   0.0760996    0.0443178       1.4082     0.834758     0.182474      6.53587
   0.0819759    0.0456251      1.39657     0.845597     0.173276      6.45689
   0.0881531    0.0469145      1.38555     0.855814     0.164168      6.38201
   0.0946421    0.0481838      1.37503     0.865442     0.155187      6.31056
    0.101458    0.0494051      1.36493     0.874464     0.146338      6.24219
     0.10861    0.0505301      1.35534     0.882908     0.137534      6.17732
    0.116089    0.0516232      1.34635     0.890835     0.128749      6.11648
    0.123903    0.0526813      1.33798     0.898261      0.12006      6.05956
    0.132063    0.0537015      1.33017     0.905217     0.111493      6.00625
     0.14058    0.0546809      1.32292     0.911731     0.103051      5.95639
     0.14947     0.055617       1.3162     0.917827    0.0947352      5.90981
    0.158736    0.0565056      1.30999     0.923527    0.0865559      5.86628
    0.168356    0.0573403       1.3042     0.928856    0.0785233      5.82535
    0.178344    0.0581188      1.29877      0.93384    0.0706472      5.78648
    0.188722    0.0588387      1.29364       0.9385    0.0629308      5.74925
     0.19949    0.0594961      1.28876     0.942851    0.0553747      5.71347
    0.210613     0.060097      1.28412     0.946886     0.047985        5.679
    0.222117    0.0606283      1.27972     0.950581    0.0407664      5.64588
    0.234015    0.0610869      1.27558     0.953904    0.0337179      5.61423
    0.246257    0.0614683      1.27171     0.956828    0.0268378      5.58423
    0.258874    0.0617709      1.26813     0.959332    0.0201324      5.55603
     0.27185    0.0619923      1.26485     0.961406    0.0136114       5.5297
    0.285156      0.06213      1.26187     0.963045   0.00727887      5.50527
    0.298818     0.062183      1.25919     0.964256   0.00114428      5.48277
    0.312779    0.0621433      1.25679     0.965054  -0.00478732      5.46212
    0.327065     0.062016      1.25465     0.965459   -0.0105086      5.44318
    0.341626    0.0618018      1.25275     0.965483   -0.0160089      5.42582
    0.356469    0.0615006      1.25105     0.965134   -0.0212836      5.40991
    0.371553    0.0611139      1.24954     0.964417   -0.0263303      5.39536
    0.386876    0.0606422      1.24822     0.963337    -0.031148      5.38214
    0.402398    0.0600861      1.24706      0.96191   -0.0357379      5.37014
     0.41811    0.0594371      1.24603     0.960161   -0.0401036      5.35921
    0.433971    0.0587107      1.24511     0.958128   -0.0442473       5.3492
    0.449969    0.0579092      1.24426     0.955853   -0.0481726      5.33986
    0.466065    0.0570369      1.24345     0.953384    -0.051884      5.33102
    0.482241     0.056097      1.24264     0.950768   -0.0553899      5.32247
     0.49846    0.0550942      1.24181     0.948055   -0.0586991      5.31407
    0.514698    0.0540336      1.24093     0.945289   -0.0618203      5.30572
    0.530924    0.0529189      1.24002     0.942506   -0.0647642      5.29738
     0.54711    0.0517547      1.23907     0.939735   -0.0675406       5.2891
    0.563225    0.0505459      1.23811     0.936997   -0.0701604      5.28099
    0.579247    0.0492971      1.23716     0.934307   -0.0726354      5.27325
    0.595139    0.0480139      1.23627     0.931678   -0.0749746      5.26604
    0.610885    0.0466898      1.23546     0.929122   -0.0771874       5.2595
    0.626445    0.0453367      1.23475     0.926643   -0.0792834      5.25378
    0.641817    0.0439626      1.23417     0.924244   -0.0812722      5.24903
    0.656949    0.0425744      1.23376     0.921929   -0.0831614      5.24542
    0.671851     0.041174      1.23353     0.919702   -0.0849568        5.243
     0.68647    0.0397686      1.23347     0.917556   -0.0866651      5.24179
    0.700824    0.0383583      1.23361     0.915474   -0.0882939      5.24186
    0.714855    0.0369338      1.23397     0.913438   -0.0898515      5.24333
    0.728591    0.0355126      1.23455     0.911441   -0.0913445      5.24624
    0.741978    0.0341026      1.23535     0.909479   -0.0927779      5.25053
     0.75504    0.0327031      1.23636     0.907549   -0.0941551      5.25615
    0.767747    0.0313194      1.23757     0.905646   -0.0954772      5.26304
    0.780086    0.0299547      1.23898     0.903752    -0.096748      5.27112
    0.792082    0.0286082      1.24058      0.90184   -0.0979681      5.28046
    0.803681    0.0272822      1.24242     0.899876     -0.09914      5.29119
