# x y rho rho*u rho*v rho*E
    0.957089  -0.00764353      1.35529     0.777254      0.10375      5.98171
    0.951817  -0.00838564      1.34427     0.787263     0.104641      5.91292
    0.946302  -0.00915679       1.3335     0.796953     0.105461      5.84617
    0.940521  -0.00995935      1.32282     0.806438     0.106149      5.78026
    0.934453   -0.0107957      1.31218     0.815818     0.106696      5.71497
    0.928076   -0.0116679      1.30176      0.82509     0.107123       5.6512
     0.92139    -0.012575      1.29176     0.834154     0.107445      5.59026
    0.914413   -0.0135137      1.28239     0.842877     0.107664      5.53342
    0.907124   -0.0144859      1.27381      0.85113     0.107778      5.48159
    0.899498   -0.0154926      1.26609     0.858824     0.107789      5.43514
    0.891511   -0.0165266      1.25914     0.865972     0.107676      5.39346
    0.883197   -0.0175927      1.25282     0.872653     0.107423       5.3558
    0.874548   -0.0186909      1.24711      0.87892     0.107044      5.32194
     0.86553   -0.0198242        1.242     0.884794     0.106558      5.29181
    0.856128    -0.020993      1.23747     0.890291     0.105973      5.26523
    0.846387   -0.0221906      1.23347     0.895431     0.105295      5.24195
    0.836276   -0.0234194      1.22995     0.900242     0.104527      5.22169
    0.825765   -0.0246815      1.22688     0.904756     0.103675      5.20417
    0.814906    -0.025969       1.2242     0.909003     0.102745      5.18913
    0.803672   -0.0272836      1.22187     0.913011     0.101745      5.17628
    0.792042   -0.0286132      1.21983     0.916817     0.100676       5.1653
    0.780071    -0.029957      1.21802     0.920464     0.099538       5.1558
    0.767714   -0.0313237      1.21639      0.92399    0.0983317       5.1475
    0.755009   -0.0327073      1.21491     0.927421     0.097056      5.14027
    0.741958   -0.0341056      1.21357     0.930768     0.095711      5.13403
    0.728551   -0.0355179      1.21236     0.934033    0.0942944      5.12875
    0.714835   -0.0369371      1.21129      0.93721    0.0928027      5.12443
    0.700782   -0.0383641      1.21035     0.940288    0.0912333      5.12109
    0.686447   -0.0397729      1.20954     0.943257    0.0895797       5.1187
    0.671808   -0.0411807      1.20885     0.946113    0.0878349      5.11722
    0.656922   -0.0425801      1.20827     0.948853    0.0859917      5.11657
    0.641773   -0.0439704      1.20777     0.951474    0.0840416      5.11665
    0.626415    -0.045344      1.20734     0.953978    0.0819774      5.11733
    0.610842   -0.0466988      1.20696      0.95637    0.0797917      5.11848
    0.595104   -0.0480235      1.20662      0.95865    0.0774779      5.12002
    0.579205   -0.0493101      1.20629      0.96082    0.0750271      5.12188
    0.563187   -0.0505616      1.20599     0.962878    0.0724295      5.12402
    0.547069   -0.0517737      1.20569      0.96482     0.069677      5.12639
    0.530882   -0.0529412      1.20542      0.96664    0.0667603        5.129
    0.514656   -0.0540593      1.20516     0.968326    0.0636707      5.13186
    0.498418   -0.0551226      1.20495     0.969867    0.0603996      5.13507
    0.482197   -0.0561227       1.2048     0.971245    0.0569385      5.13873
    0.466025   -0.0570594      1.20474     0.972439    0.0532799      5.14301
    0.449923   -0.0579289      1.20481     0.973426    0.0494179       5.1481
     0.43393   -0.0587268      1.20505      0.97418     0.045347      5.15417
    0.418062   -0.0594502      1.20548      0.97468    0.0410636      5.16141
    0.402358   -0.0600954      1.20613     0.974905    0.0365663      5.16995
    0.386828   -0.0606505      1.20704     0.974838    0.0318532      5.17992
    0.371513    -0.061121      1.20821     0.974467    0.0269233      5.19141
     0.35642    -0.061507      1.20966     0.973791    0.0217766      5.20448
    0.341587   -0.0618069      1.21139     0.972808    0.0164155      5.21916
    0.327015   -0.0620204      1.21342      0.97152    0.0108415      5.23547
    0.312746   -0.0621465      1.21575     0.969927   0.00506001       5.2535
    0.298766   -0.0621854       1.2184      0.96802  -0.00091985      5.27334
    0.285128    -0.062132      1.22139     0.965782  -0.00709271      5.29509
    0.271803   -0.0619935      1.22473     0.963195   -0.0134519      5.31886
    0.258838   -0.0617719      1.22845     0.960245   -0.0199914      5.34473
    0.246225   -0.0614689      1.23254     0.956914   -0.0267003      5.37275
    0.233963   -0.0610864      1.23701     0.953191   -0.0335694      5.40298
    0.222095   -0.0606285      1.24187     0.949066   -0.0405871      5.43545
    0.210581   -0.0600963       1.2471     0.944543   -0.0477439      5.46998
     0.19944    -0.059494      1.25264     0.939638   -0.0550437       5.5063
      0.1887    -0.058838      1.25843     0.934383     -0.06248      5.54412
    0.178325   -0.0581179      1.26443     0.928814   -0.0700516      5.58305
    0.168316   -0.0573375      1.27058     0.922961   -0.0777776      5.62287
    0.158689   -0.0565017      1.27691     0.916843   -0.0856632      5.66378
    0.149451   -0.0556156       1.2835     0.910451    -0.093689      5.70636
    0.140571   -0.0546803      1.29043     0.903764    -0.101841      5.75108
    0.132041   -0.0536991      1.29771     0.896757    -0.110122      5.79817
    0.123867   -0.0526767      1.30536     0.889406    -0.118538      5.84772
    0.116044   -0.0516171      1.31341     0.881685     -0.12709      5.89991
    0.108569   -0.0505242      1.32192     0.873559    -0.135749      5.95524
    0.101432   -0.0494011      1.33096     0.864985    -0.144428      6.01418
   0.0946332   -0.0481823      1.34048     0.855865    -0.153133      6.07656
   0.0881527   -0.0469146      1.35042     0.846141     -0.16194      6.14208
   0.0819778   -0.0456255      1.36079     0.835829    -0.170855      6.21074
   0.0761027   -0.0443184      1.37159     0.824941    -0.179866      6.28255
   0.0705179   -0.0429956      1.38279     0.813471    -0.188986      6.35729
   0.0652151   -0.0416596      1.39438     0.801416    -0.198238      6.43483
   0.0601843   -0.0403121      1.40638      0.78876    -0.207622      6.51544
   0.0554156   -0.0389549      1.41891     0.775451    -0.217111      6.59978
   0.0509001   -0.0375896      1.43205     0.761402    -0.226664      6.68851
   0.0466273   -0.0362171      1.44584     0.746513    -0.236254      6.78188
    0.042587   -0.0348381      1.46027     0.730692    -0.245873      6.87985
   0.0387704   -0.0334532      1.47528     0.713846    -0.255521      6.98222
   0.0351764    -0.032066      1.49097     0.695836    -0.265131      7.08963
   0.0317973   -0.0306776      1.50762     0.676424    -0.274533      7.20422
   0.0286253   -0.0292889      1.52566     0.655584     -0.28352        7.329
    0.025651   -0.0278997      1.54475     0.633111    -0.292106      7.46221
   0.0228653   -0.0265095      1.56489     0.608966    -0.300288      7.60373
   0.0202554   -0.0251152      1.58642     0.583076    -0.307795      7.75605
   0.0178113   -0.0237137      1.60934     0.555268     -0.31441      7.91924
   0.0155383   -0.0223101      1.63341     0.525456    -0.319862      8.09188
   0.0134419   -0.0209121      1.65838     0.493726    -0.323934      8.27236
   0.0115116   -0.0195174      1.68422      0.46013    -0.326317      8.46066
  0.00973556   -0.0181215      1.71073     0.424643    -0.326888      8.65532
   0.0081031   -0.0167178      1.73797     0.387238    -0.325397      8.85666
   0.0066153   -0.0153079      1.76612     0.347782    -0.321708      9.06566
  0.00528875   -0.0139127       1.7991     0.305336    -0.314513      9.31053
   0.0041015   -0.0125165      1.85063     0.254957    -0.298933      9.69153
   0.0021608  -0.00976154      1.91054     0.193261    -0.269802      10.1374
 0.000770689  -0.00708761      1.95982      0.12969    -0.222401      10.5071
-0.000123603  -0.00452511      1.99401    0.0782387    -0.157018      10.7634
-0.000582446  -0.00215245       2.0082    0.0457639   -0.0812753      10.8684
     -0.0007 -1.47074e-08      2.01009    0.0347955 -0.000884747      10.8806
-0.000582493   0.00215323      2.00681    0.0452319     0.079248      10.8534
-0.000123862   0.00452725      1.99164    0.0772948     0.154392      10.7362
 0.000766658   0.00708031      1.95808     0.129184     0.219989      10.4792
  0.00216737   0.00977298       1.9084     0.193892     0.269415      10.1027
  0.00409561    0.0125114      1.84742     0.256897     0.300686      9.64774
  0.00529628    0.0139232      1.79609     0.308123     0.316932      9.26873
  0.00663089    0.0153241      1.76282     0.350672     0.324412      9.02276
  0.00810028    0.0167153      1.73491     0.389644     0.327978      8.81672
  0.00972382    0.0181129       1.7086     0.426682        0.329       8.6235
   0.0115116    0.0195191      1.68256     0.462031     0.328029      8.43372
   0.0134592    0.0209253      1.65694      0.49548      0.32522      8.24851
   0.0155623    0.0223259      1.63216     0.526851     0.320852       8.0708
   0.0178188    0.0237181      1.60859     0.556103     0.315132      7.90301
   0.0202437    0.0251091      1.58638     0.583418     0.308283      7.74589
   0.0228561    0.0265056      1.56543     0.608963     0.300514      7.59855
   0.0256561     0.027903      1.54562     0.632888       0.2921      7.45993
   0.0286454    0.0292987       1.5268     0.655319     0.283271      7.32896
   0.0318273    0.0306907      1.50905     0.676533     0.274238      7.20616
   0.0352077    0.0320786      1.49233     0.696357     0.265012      7.09127
   0.0387937    0.0334618      1.47652     0.714848     0.255585      6.98314
   0.0425941    0.0348404      1.46116     0.732333     0.246175      6.87852
    0.046624     0.036216      1.44604     0.748967     0.236855      6.77593
   0.0508931    0.0375875      1.43122     0.764795     0.227591      6.67584
   0.0554084    0.0389529      1.41681     0.779805     0.218364      6.57898
   0.0601779    0.0403105      1.40296     0.793973      0.20915      6.48629
   0.0652101    0.0416584      1.38976     0.807289     0.199944      6.39839
   0.0705143    0.0429948      1.37729     0.819764     0.190746      6.31562
   0.0760996    0.0443178      1.36558     0.831448     0.181565      6.23809
   0.0819759    0.0456251      1.35457      0.84242     0.172428      6.16539
   0.0881531    0.0469145      1.34417     0.852763     0.163375      6.09686
   0.0946421    0.0481838      1.33426     0.862513     0.154445      6.03177
    0.101458    0.0494051      1.32476     0.871655     0.145648       5.9697
     0.10861    0.0505301      1.31573     0.880218     0.136901      5.91097
    0.116089    0.0516232      1.30727     0.888264     0.128173      5.85614
    0.123903    0.0526813      1.29938     0.895814     0.119538      5.80506
    0.132063    0.0537015        1.292     0.902904     0.111024       5.7574
     0.14058    0.0546809      1.28512      0.90957      0.10263      5.71297
     0.14947     0.055617       1.2787     0.915848    0.0943616      5.67154
    0.158736    0.0565056       1.2727     0.921767    0.0862294      5.63279
    0.168356    0.0573403      1.26705     0.927358    0.0782438      5.59624
    0.178344    0.0581188      1.26166     0.932651    0.0704125      5.56134
    0.188722    0.0588387      1.25649     0.937669    0.0627366      5.52772
     0.19949    0.0594961      1.25151     0.942434    0.0552151      5.49519
    0.210613     0.060097      1.24672     0.946946    0.0478526      5.46364
    0.222117    0.0606283      1.24211      0.95119    0.0406539      5.43311
    0.234015    0.0610869      1.23772     0.955142    0.0336184       5.4037
    0.246257    0.0614683      1.23356     0.958776    0.0267443      5.37559
    0.258874    0.0617709      1.22967     0.962067     0.020036      5.34897
     0.27185    0.0619923      1.22608     0.965003    0.0135007      5.32399
    0.285156      0.06213       1.2228     0.967577   0.00714078       5.3008
    0.298818     0.062183      1.21985     0.969795  0.000965237      5.27947
    0.312779    0.0621433      1.21724     0.971673  -0.00502135      5.25999
    0.327065     0.062016      1.21494     0.973234    -0.010812      5.24227
    0.341626    0.0618018      1.21293     0.974497   -0.0163961      5.22618
    0.356469    0.0615006      1.21119     0.975471   -0.0217686      5.21159
    0.371553    0.0611139       1.2097     0.976163    -0.026927      5.19843
    0.386876    0.0606422      1.20847     0.976576   -0.0318696      5.18665
    0.402398    0.0600861      1.20746     0.976716   -0.0365972      5.17619
     0.41811    0.0594371      1.20667     0.976596   -0.0411126      5.16695
    0.433971    0.0587107      1.20607     0.976236    -0.045417      5.15881
    0.449969    0.0579092      1.20564     0.975655   -0.0495116      5.15163
    0.466065    0.0570369      1.20533     0.974872   -0.0533986      5.14524
    0.482241     0.056097      1.20514     0.973904   -0.0570834       5.1395
     0.49846    0.0550942      1.20502     0.972764   -0.0605719      5.13428
    0.514698    0.0540336      1.20496     0.971462   -0.0638697       5.1295
    0.530924    0.0529189      1.20494     0.970004   -0.0669844       5.1251
     0.54711    0.0517547      1.20497     0.968389   -0.0699234      5.12106
    0.563225    0.0505459      1.20504     0.966615   -0.0726949      5.11745
    0.579247    0.0492971      1.20517     0.964679   -0.0753082      5.11434
    0.595139    0.0480139      1.20537     0.962579   -0.0777709       5.1118
    0.610885    0.0466898      1.20565     0.960318   -0.0800921      5.10991
    0.626445    0.0453367      1.20601     0.957899   -0.0822813      5.10871
    0.641817    0.0439626      1.20647     0.955332   -0.0843479      5.10827
    0.656949    0.0425744      1.20702     0.952631   -0.0862991      5.10863
    0.671851     0.041174      1.20768     0.949816   -0.0881419      5.10979
     0.68647    0.0397686      1.20844     0.946897   -0.0898845      5.11173
    0.700824    0.0383583       1.2093     0.943879   -0.0915342      5.11447
    0.714855    0.0369338      1.21029     0.940763   -0.0930989      5.11812
    0.728591    0.0355126      1.21141     0.937552   -0.0945858      5.12278
    0.741978    0.0341026      1.21268     0.934256   -0.0960004      5.12848
     0.75504    0.0327031      1.21411     0.930877   -0.0973457      5.13529
    0.767747    0.0313194      1.21571     0.927418   -0.0986226      5.14329
    0.780086    0.0299547      1.21751     0.923869   -0.0998349      5.15256
    0.792082    0.0286082      1.21951     0.920212    -0.100981      5.16324
    0.803681    0.0272822      1.22176     0.916417     -0.10206      5.17552
