# x y rho rho*u rho*v rho*E
     0.67155   -0.0384446      1.38222     0.848811    0.0126809      6.14227
    0.656669   -0.0398288      1.38257     0.848861    0.0124367      6.14428
    0.641525   -0.0412038      1.38294     0.848913    0.0121742      6.14645
    0.626172   -0.0425619      1.38334     0.848967    0.0118919      6.14878
    0.610605   -0.0439011      1.38376     0.849023    0.0115913      6.15128
    0.594873   -0.0452147      1.38421     0.849079    0.0112737      6.15391
    0.578982   -0.0464992      1.38468     0.849137    0.0109382       6.1567
    0.562971   -0.0477487      1.38518     0.849196    0.0105793      6.15969
    0.546862   -0.0489589      1.38572     0.849257    0.0101959      6.16289
    0.530684   -0.0501245       1.3863     0.849318   0.00978636      6.16631
    0.514467   -0.0512406      1.38691      0.84938   0.00935025      6.16997
    0.498239   -0.0523027      1.38756     0.849442   0.00888763      6.17385
    0.482028    -0.053306      1.38825     0.849505    0.0083974      6.17797
    0.465866    -0.054246      1.38898     0.849566   0.00787792      6.18235
    0.449777   -0.0551189      1.38975     0.849627   0.00732783        6.187
    0.433796   -0.0559202      1.39056     0.849686   0.00674659      6.19192
     0.41794    -0.056647      1.39142     0.849743   0.00613376      6.19712
    0.402249   -0.0572957      1.39232     0.849797   0.00549036       6.2026
    0.386733    -0.057864      1.39326     0.849848   0.00481642      6.20835
    0.371432   -0.0583491      1.39425     0.849893   0.00411012       6.2144
    0.356354   -0.0587497      1.39528     0.849933   0.00337036      6.22076
    0.341537   -0.0590641      1.39637     0.849966   0.00259752      6.22742
     0.32698   -0.0592918      1.39749     0.849992   0.00179174       6.2344
    0.312727   -0.0594321      1.39867     0.850009  0.000953388      6.24168
    0.298764   -0.0594854      1.39988     0.850016  8.37937e-05      6.24926
    0.285143   -0.0594524      1.40113     0.850012 -0.000818005       6.2571
    0.271835    -0.059334      1.40241     0.849995  -0.00175167      6.26512
    0.258889    -0.059132       1.4037     0.849965  -0.00271746       6.2733
    0.246293   -0.0588482      1.40502      0.84992  -0.00371483      6.28165
     0.23405   -0.0584845      1.40635     0.849859  -0.00474052      6.29012
      0.2222   -0.0580448      1.40769      0.84978   -0.0057961      6.29872
    0.210706   -0.0575304      1.40904     0.849682  -0.00688073      6.30745
    0.199585    -0.056945      1.41039     0.849564   -0.0079873      6.31624
    0.188865   -0.0562936      1.41174     0.849425  -0.00911415      6.32506
    0.178512   -0.0555776      1.41308     0.849263   -0.0102618      6.33394
    0.168525   -0.0548004      1.41442     0.849077   -0.0114259      6.34282
    0.158921   -0.0539673      1.41574     0.848866   -0.0126028      6.35169
    0.149706   -0.0530832      1.41705     0.848628   -0.0137985      6.36058
     0.14085   -0.0521491      1.41836      0.84836   -0.0150146      6.36952
    0.132346   -0.0511686      1.41965     0.848062   -0.0162428      6.37843
    0.124197   -0.0501463      1.42092     0.847732   -0.0174793      6.38729
    0.116402   -0.0490862      1.42216     0.847369   -0.0187236       6.3961
    0.108956   -0.0479923      1.42338      0.84697   -0.0199768      6.40487
    0.101848   -0.0468679       1.4246     0.846527   -0.0212612       6.4138
   0.0950675   -0.0457156      1.42594      0.84602   -0.0226715      6.42363
   0.0886009   -0.0445376      1.42743     0.845441   -0.0242387       6.4346
   0.0824392   -0.0433365      1.42898     0.844791   -0.0258912      6.44616
   0.0765768   -0.0421156      1.43056     0.844068   -0.0276037       6.4581
   0.0710042   -0.0408772      1.43216     0.843264   -0.0293806      6.47047
    0.065713   -0.0396238      1.43381      0.84237   -0.0312261      6.48331
   0.0606934   -0.0383573      1.43549     0.841374   -0.0331462       6.4967
   0.0559355   -0.0370794      1.43722     0.840263   -0.0351451      6.51069
   0.0514304   -0.0357918      1.43899     0.839022   -0.0372296      6.52537
   0.0471676   -0.0344955      1.44082     0.837633   -0.0394075      6.54084
   0.0431371   -0.0331911      1.44272     0.836074   -0.0416836      6.55719
   0.0393302   -0.0318795      1.44466     0.834327   -0.0440464       6.5744
   0.0357457   -0.0305641      1.44666      0.83237   -0.0464915      6.59254
   0.0323759    -0.029246      1.44872     0.830173   -0.0490259      6.61177
   0.0292132   -0.0279262      1.45085     0.827699   -0.0516523      6.63226
   0.0262482   -0.0266046      1.45307     0.824906   -0.0543734      6.65423
   0.0234718    -0.025281       1.4554     0.821731    -0.057202      6.67803
   0.0208714   -0.0239524      1.45788       0.8181   -0.0601448      6.70406
   0.0184371    -0.022616      1.46046     0.813963   -0.0631249      6.73216
   0.0161741    -0.021277      1.46305     0.809313   -0.0660215      6.76186
   0.0140878   -0.0199426      1.46569     0.804088   -0.0688112      6.79357
   0.0121676    -0.018611      1.46847     0.798164   -0.0715025      6.82819
   0.0104019   -0.0172781      1.47144     0.791397   -0.0740415      6.86648
  0.00877999   -0.0159379      1.47457     0.783686   -0.0762534       6.9085
  0.00730267   -0.0145919      1.47762     0.775196   -0.0777528      6.95226
  0.00598617   -0.0132604      1.48074      0.76576   -0.0786483      6.99945
  0.00481744   -0.0119392      1.49236     0.744944    -0.083777      7.13261
  0.00288349  -0.00930328      1.50521     0.717036   -0.0835899      7.29375
   0.0015016   -0.0067572      1.51065     0.693358   -0.0701678      7.39682
 0.000605628  -0.00431673      1.51489      0.67374   -0.0499632      7.48076
 0.000135675  -0.00205463      1.51751     0.661318   -0.0255293      7.53345
           0            0      1.51843     0.657142 -3.85634e-06      7.55138
 0.000135645   0.00205549      1.51753     0.661293    0.0255104      7.53361
 0.000605419   0.00431899      1.51486     0.673759    0.0499174      7.48052
   0.0014974   0.00674994      1.51068     0.693338    0.0701929      7.39706
  0.00289024   0.00931457      1.50523     0.717014    0.0835992      7.29391
  0.00481145    0.0119343      1.49244     0.744865    0.0838372      7.13331
   0.0059935    0.0132704      1.48089      0.76568    0.0787997      7.00067
  0.00731802    0.0146072      1.47748      0.77539      0.07766      6.95087
  0.00877714    0.0159355      1.47438     0.783839    0.0760763      6.90683
   0.0103903    0.0172701      1.47149     0.791313    0.0740797      6.86703
   0.0121676    0.0186127      1.46864     0.798048    0.0716548      6.82956
   0.0141048    0.0199552      1.46577     0.804084    0.0688857      6.79408
   0.0161979     0.021292      1.46296     0.809414    0.0659343      6.76101
   0.0184445    0.0226203       1.4603     0.814061    0.0629727      6.73088
   0.0208599    0.0239467      1.45783     0.818107    0.0601012      6.70373
   0.0234627    0.0252773      1.45547     0.821685    0.0572698      6.67859
   0.0262532    0.0266079      1.45315     0.824872    0.0544512      6.65485
   0.0292331    0.0279355       1.4509     0.827696      0.05169      6.63255
   0.0324057    0.0292585      1.44871     0.830193     0.049016      6.61169
   0.0357768    0.0305761      1.44662     0.832401    0.0464447      6.59218
   0.0393533    0.0318878       1.4446     0.834358    0.0439815       6.5739
   0.0431441    0.0331935      1.44266     0.836093    0.0416326       6.5568
   0.0471643    0.0344945       1.4408     0.837638    0.0393886      6.54069
   0.0514234    0.0357899      1.43899      0.83902    0.0372299      6.52537
   0.0559282    0.0370777      1.43722      0.84026    0.0351515      6.51074
   0.0606869    0.0383559       1.4355     0.841371    0.0331531      6.49675
    0.065708    0.0396228      1.43381     0.842368    0.0312318      6.48335
   0.0710005    0.0408766      1.43217     0.843263     0.029384      6.47049
   0.0765737    0.0421151      1.43056     0.844068    0.0276059      6.45811
   0.0824372    0.0433362      1.42898     0.844791    0.0258936      6.44618
   0.0886012    0.0445377      1.42744      0.84544     0.024244      6.43465
   0.0950763    0.0457172      1.42595     0.846019    0.0226824      6.42372
    0.101874    0.0468722      1.42461     0.846526    0.0212721      6.41389
    0.108996    0.0479985      1.42338     0.846971    0.0199793       6.4049
    0.116447    0.0490926      1.42215     0.847371    0.0187168      6.39605
    0.124234    0.0501512       1.4209     0.847735    0.0174671       6.3872
    0.132368    0.0511714      1.41964     0.848064     0.016231      6.37834
    0.140859    0.0521502      1.41836     0.848361      0.01501      6.36948
    0.149725     0.053085      1.41706     0.848628    0.0138028      6.36062
    0.158968    0.0539717      1.41574     0.848867    0.0126041       6.3517
    0.168565    0.0548039      1.41441     0.849079    0.0114185      6.34277
    0.178531    0.0555791      1.41308     0.849264    0.0102557      6.33389
    0.188887    0.0562951      1.41174     0.849426   0.00911412      6.32507
    0.199635     0.056948      1.41039     0.849565   0.00798586      6.31622
    0.210738    0.0575321      1.40903     0.849683   0.00687563      6.30741
    0.222223    0.0580457      1.40768      0.84978   0.00579412      6.29871
    0.234102    0.0584863      1.40634     0.849859    0.0047388       6.2901
    0.246325    0.0588491      1.40501      0.84992   0.00371128      6.28162
    0.258924    0.0591327       1.4037     0.849965   0.00271516      6.27328
    0.271883    0.0593346       1.4024     0.849995   0.00174931       6.2651
    0.285171    0.0594526      1.40113     0.850012   0.00081515      6.25707
    0.298816    0.0594854      1.39988     0.850016 -8.62413e-05      6.24924
    0.312761    0.0594319      1.39866     0.850009  -0.00095638      6.24166
    0.327031    0.0592911      1.39749     0.849992  -0.00179477      6.23437
    0.341575    0.0590634      1.39636     0.849966  -0.00260082       6.2274
    0.356403    0.0587486      1.39528     0.849933  -0.00337404      6.22073
    0.371473     0.058348      1.39424     0.849893  -0.00411422      6.21437
    0.386781    0.0578623      1.39326     0.849847  -0.00482097      6.20832
     0.40229    0.0572941      1.39231     0.849797  -0.00549563      6.20256
    0.417988    0.0566449      1.39141     0.849743  -0.00614043      6.19707
    0.433837    0.0559182      1.39055     0.849686   -0.0067551      6.19185
    0.449823    0.0551164      1.38973     0.849627  -0.00733861      6.18691
    0.465908    0.0542437      1.38896     0.849566  -0.00789091      6.18224
    0.482073    0.0533033      1.38823     0.849504   -0.0084129      6.17784
    0.498282       0.0523      1.38754     0.849441  -0.00890495       6.1737
     0.51451    0.0512378      1.38689     0.849379  -0.00936768      6.16982
    0.530727    0.0501215      1.38628     0.849317  -0.00980214      6.16618
    0.546904    0.0489558       1.3857     0.849255   -0.0102095      6.16277
    0.563011    0.0477457      1.38517     0.849195   -0.0105909      6.15959
    0.579024    0.0464958      1.38467     0.849136   -0.0109473      6.15662
    0.594908    0.0452117       1.3842     0.849079   -0.0112811      6.15385
    0.610649    0.0438975      1.38375     0.849022   -0.0115968      6.15123
    0.626203    0.0425592      1.38333     0.848967   -0.0118971      6.14874
    0.641569    0.0411998      1.38293     0.848913   -0.0121784      6.14641
    0.656696    0.0398263      1.38256     0.848861   -0.0124405      6.14425
    0.671593    0.0384405      1.38222      0.84881   -0.0126837      6.14224
    0.686209    0.0370496       1.3819     0.848762   -0.0129099      6.14038
    0.700559    0.0356544       1.3816     0.848714   -0.0131213      6.13864
    0.714587    0.0342626      1.38131     0.848667   -0.0133267      6.13696
    0.728322    0.0328737      1.38103     0.848622   -0.0135239      6.13534
    0.741707    0.0314954      1.38077     0.848578   -0.0137067      6.13384
    0.754768    0.0301271      1.38053     0.848536   -0.0138769      6.13245
    0.767474     0.028774      1.38031     0.848495   -0.0140301      6.13121
    0.779812    0.0274393      1.38011     0.848456   -0.0141734      6.13004
    0.791807    0.0261221      1.37993     0.848419   -0.0143019        6.129
    0.803406    0.0248301      1.37975     0.848382   -0.0144238      6.12802
    0.814655    0.0235596      1.37958     0.848346   -0.0145485      6.12701
    0.825531    0.0223151      1.37941     0.848311   -0.0146612       6.1261
    0.836007    0.0211011      1.37926     0.848278    -0.014767      6.12525
    0.846138    0.0199128      1.37912     0.848245   -0.0148652      6.12446
    0.855899    0.0187545      1.37901     0.848216   -0.0149424      6.12385
    0.865266    0.0176303      1.37891     0.848187   -0.0150115       6.1233
     0.87429    0.0165355      1.37882      0.84816   -0.0150766      6.12279
    0.882968    0.0154718      1.37875     0.848135   -0.0151231      6.12244
    0.891282    0.0144426      1.37871     0.848113   -0.0151499      6.12225
    0.899232    0.0134489      1.37867     0.848092   -0.0151763      6.12206
     0.90687    0.0124855      1.37862      0.84807   -0.0152099      6.12181
    0.914188    0.0115543      1.37858      0.84805   -0.0152335      6.12164
    0.921177    0.0106573      1.37857     0.848033    -0.015238      6.12163
    0.927834   0.00979592      1.37857     0.848017   -0.0152364      6.12167
    0.934199   0.00896602      1.37857     0.848002   -0.0152357      6.12171
    0.940285   0.00816656      1.37859     0.847989   -0.0152237      6.12184
    0.946093   0.00739817       1.3786     0.847995   -0.0152162      6.12195
     0.95162   0.00666186       1.3767     0.847808   -0.0165676      6.11061
    0.961858   0.00528489      1.37475     0.847578     -0.01795      6.09902
    0.971168   0.00401781      1.37476     0.847538   -0.0179386      6.09916
    0.979529   0.00286746      1.37489     0.847524    -0.017848      6.09996
    0.987085   0.00181761      1.37506     0.847512   -0.0177225      6.10105
    0.993899  0.000862226      1.37631     0.847528   -0.0168049      6.10863
      1.0014  6.04128e-07      1.38754     0.848612  1.59904e-05      6.17583
    0.994129  -0.00229329        1.387     0.848634   0.00913372      6.17244
    0.987311  -0.00329283      1.38638     0.848656   0.00958418      6.16868
     0.97976  -0.00439562      1.38621     0.848651   0.00970646      6.16762
    0.971356  -0.00561047      1.38614     0.848666   0.00975631      6.16717
    0.962102  -0.00693342      1.38733     0.848802   0.00892814      6.17424
    0.957089  -0.00764353       1.3885     0.848916   0.00810735      6.18124
    0.951817  -0.00838564      1.38847      0.84891    0.0081265      6.18105
    0.946302  -0.00915679      1.38844     0.848914   0.00814857      6.18085
    0.940521  -0.00995935      1.38841     0.848919   0.00817109      6.18064
    0.934453   -0.0107957      1.38838     0.848924   0.00819282      6.18044
    0.928076   -0.0116679      1.38836      0.84893   0.00820813      6.18029
     0.92139    -0.012575      1.38836     0.848939   0.00821004      6.18026
    0.914413   -0.0135137      1.38837     0.848948   0.00820362       6.1803
    0.907124   -0.0144859      1.38838     0.848958   0.00819709      6.18034
    0.899498   -0.0154926      1.38839     0.848968   0.00819436      6.18035
    0.891511   -0.0165266       1.3884     0.848979   0.00818751      6.18039
    0.883197   -0.0175927      1.38843     0.848991   0.00817027      6.18052
    0.874548   -0.0186909      1.38846     0.849004   0.00815024      6.18067
     0.86553   -0.0198242      1.38849     0.849017   0.00812788      6.18084
    0.856128    -0.020993      1.38854     0.849032   0.00809419      6.18111
    0.846387   -0.0221906       1.3886     0.849048    0.0080514      6.18146
    0.836276   -0.0234194      1.38867     0.849065   0.00800798      6.18181
    0.825765   -0.0246815      1.38874     0.849083   0.00795525      6.18224
    0.814906    -0.025969      1.38883     0.849101   0.00789333      6.18275
    0.803672   -0.0272836      1.38892      0.84912   0.00783338      6.18324
    0.792042   -0.0286132      1.38901      0.84914   0.00777068      6.18375
    0.780071    -0.029957      1.38911      0.84916   0.00770395       6.1843
    0.767714   -0.0313237      1.38921     0.849181   0.00763201      6.18489
    0.755009   -0.0327073      1.38933     0.849203   0.00755028      6.18557
    0.741958   -0.0341056      1.38946     0.849225   0.00746249      6.18629
    0.728551   -0.0355179      1.38959     0.849249   0.00736564       6.1871
    0.714835   -0.0369371      1.38975     0.849273   0.00726092      6.18797
    0.700782   -0.0383641       1.3899     0.849299   0.00715186      6.18888
    0.686447   -0.0397729      1.39006     0.849324   0.00703924      6.18981
    0.671808   -0.0411807      1.39024     0.849351   0.00691904      6.19082
    0.656922   -0.0425801      1.39042     0.849378   0.00678859      6.19191
    0.641773   -0.0439704      1.39062     0.849406    0.0066478      6.19309
    0.626415    -0.045344      1.39084     0.849435   0.00649582      6.19436
    0.610842   -0.0466988      1.39107     0.849465   0.00633357      6.19572
    0.595104   -0.0480235      1.39132     0.849496   0.00616196      6.19716
    0.579205   -0.0493101      1.39158     0.849528   0.00598056      6.19869
    0.563187   -0.0505616      1.39185      0.84956   0.00578611      6.20033
    0.547069   -0.0517737      1.39215     0.849593   0.00557792      6.20208
    0.530882   -0.0529412      1.39246     0.849626   0.00535511      6.20397
    0.514656   -0.0540593       1.3928      0.84966   0.00511748      6.20598
    0.498418   -0.0551226      1.39316     0.849694   0.00486515      6.20812
    0.482197   -0.0561227      1.39354     0.849728   0.00459754      6.21039
    0.466025   -0.0570594      1.39394     0.849762   0.00431373       6.2128
    0.449923   -0.0579289      1.39436     0.849795   0.00401292      6.21536
     0.43393   -0.0587268      1.39481     0.849828   0.00369488      6.21808
    0.418062   -0.0594502      1.39528     0.849859   0.00335937      6.22095
    0.402358   -0.0600954      1.39578     0.849889   0.00300708      6.22396
    0.386828   -0.0606505       1.3963     0.849916   0.00263811      6.22713
    0.371513    -0.061121      1.39684     0.849941   0.00225139      6.23046
     0.35642    -0.061507      1.39741     0.849963   0.00184627      6.23395
    0.341587   -0.0618069      1.39801     0.849981   0.00142301      6.23761
    0.327015   -0.0620204      1.39862     0.849995  0.000981724      6.24144
    0.312746   -0.0621465      1.39927     0.850004  0.000522676      6.24544
    0.298766   -0.0621854      1.39993     0.850008  4.66944e-05      6.24959
    0.285128    -0.062132      1.40062     0.850005  -0.00044654      6.25388
    0.271803   -0.0619935      1.40132     0.849996 -0.000956551      6.25826
    0.258838   -0.0617719      1.40202      0.84998  -0.00148338      6.26273
    0.246225   -0.0614689      1.40274     0.849955  -0.00202668      6.26729
    0.233963   -0.0610864      1.40346     0.849922  -0.00258446       6.2719
    0.222095   -0.0606285      1.40419     0.849879  -0.00315758      6.27659
    0.210581   -0.0600963      1.40493     0.849826  -0.00374559      6.28133
     0.19944    -0.059494      1.40566     0.849762  -0.00434418       6.2861
      0.1887    -0.058838      1.40639     0.849687  -0.00495227      6.29088
    0.178325   -0.0581179      1.40712     0.849599  -0.00557017      6.29568
    0.168316   -0.0573375      1.40784     0.849499  -0.00619533      6.30047
    0.158689   -0.0565017      1.40855     0.849385  -0.00682546      6.30524
    0.149451   -0.0556156      1.40925     0.849257  -0.00746425      6.31001
    0.140571   -0.0546803      1.40995     0.849113  -0.00811272       6.3148
    0.132041   -0.0536991      1.41064     0.848954  -0.00876575      6.31956
    0.123867   -0.0526767      1.41131     0.848777  -0.00942118      6.32427
    0.116044   -0.0516171      1.41197     0.848583   -0.0100787      6.32895
    0.108569   -0.0505242      1.41262     0.848371   -0.0107389      6.33358
    0.101432   -0.0494011      1.41326     0.848133   -0.0114137      6.33829
   0.0946332   -0.0481823      1.41397     0.847861   -0.0121596      6.34352
   0.0881527   -0.0469146      1.41477     0.847551   -0.0129958      6.34941
   0.0819778   -0.0456255       1.4156     0.847202   -0.0138789      6.35563
   0.0761027   -0.0443184      1.41645     0.846815   -0.0147938      6.36205
   0.0705179   -0.0429956      1.41732     0.846385   -0.0157429       6.3687
   0.0652151   -0.0416596       1.4182     0.845906   -0.0167286      6.37561
   0.0601843   -0.0403121      1.41911     0.845372   -0.0177542      6.38282
   0.0554156   -0.0389549      1.42003     0.844778   -0.0188221      6.39035
   0.0509001   -0.0375896      1.42099     0.844113    -0.019936      6.39825
   0.0466273   -0.0362171      1.42198      0.84337   -0.0211005      6.40658
    0.042587   -0.0348381        1.423     0.842535    -0.022318      6.41539
   0.0387704   -0.0334532      1.42405     0.841599   -0.0235821      6.42467
   0.0351764    -0.032066      1.42512     0.840551   -0.0248901      6.43444
   0.0317973   -0.0306776      1.42623     0.839374   -0.0262465      6.44481
   0.0286253   -0.0292889      1.42738     0.838049   -0.0276533      6.45587
    0.025651   -0.0278997      1.42858     0.836551   -0.0291125      6.46774
   0.0228653   -0.0265095      1.42985     0.834848   -0.0306323      6.48061
   0.0202554   -0.0251152       1.4312     0.832897   -0.0322175      6.49473
   0.0178113   -0.0237137       1.4326     0.830674   -0.0338246      6.50997
   0.0155383   -0.0223101      1.43401     0.828176   -0.0353855      6.52607
   0.0134419   -0.0209121      1.43544     0.825368   -0.0368903      6.54325
   0.0115116   -0.0195174      1.43696     0.822179   -0.0383483      6.56207
  0.00973556   -0.0181215      1.43859      0.81853   -0.0397333      6.58294
   0.0081031   -0.0167178      1.44032     0.814364   -0.0409494      6.60591
   0.0066153   -0.0153079      1.44199      0.80978   -0.0417783      6.62977
  0.00528875   -0.0139127       1.4437     0.804686    -0.042278      6.65547
   0.0041015   -0.0125165      1.45058     0.792902   -0.0454705      6.73279
   0.0021608  -0.00976154      1.45818     0.777129   -0.0457771      6.82607
 0.000770689  -0.00708761      1.46126     0.764062   -0.0384627      6.88354
-0.000123603  -0.00452511      1.46368     0.753204   -0.0274076      6.93049
-0.000582446  -0.00215245      1.46518     0.746315   -0.0140017      6.96004
     -0.0007 -1.47074e-08      1.46571     0.743992 -2.09019e-06      6.97014
-0.000582493   0.00215323      1.46519       0.7463    0.0139915      6.96014
-0.000123862   0.00452725      1.46366     0.753218    0.0273814      6.93034
 0.000766658   0.00708031      1.46128     0.764049    0.0384782      6.88369
  0.00216737   0.00977298      1.45819     0.777115    0.0457823      6.82616
  0.00409561    0.0125114      1.45063     0.792857     0.045506       6.7332
  0.00529628    0.0139232       1.4438     0.804633    0.0423682      6.65623
  0.00663089    0.0153241      1.44191     0.809889    0.0417231      6.62897
  0.00810028    0.0167153       1.4402     0.814455    0.0408443       6.6049
  0.00972382    0.0181129      1.43862     0.818483    0.0397554      6.58325
   0.0115116    0.0195191      1.43706     0.822111    0.0384384      6.56288
   0.0134592    0.0209253      1.43549     0.825362    0.0369355      6.54358
   0.0155623    0.0223259      1.43395     0.828232    0.0353357      6.52559
   0.0178188    0.0237181       1.4325     0.830731    0.0337356      6.50922
   0.0202437    0.0251091      1.43117     0.832903    0.0321913      6.49453
   0.0228561    0.0265056      1.42989     0.834822    0.0306716      6.48094
   0.0256561     0.027903      1.42863     0.836531    0.0291584       6.4681
   0.0286454    0.0292987      1.42741     0.838046    0.0276764      6.45605
   0.0318273    0.0306907      1.42623     0.839385    0.0262421      6.44478
   0.0352077    0.0320786       1.4251     0.840568     0.024864      6.43424
   0.0387937    0.0334618      1.42401     0.841616    0.0235449      6.42438
   0.0425941    0.0348404      1.42297     0.842545    0.0222885      6.41516
    0.046624     0.036216      1.42196     0.843372    0.0210893      6.40649
   0.0508931    0.0375875      1.42099     0.844113     0.019936      6.39825
   0.0554084    0.0389529      1.42004     0.844776    0.0188257      6.39037
   0.0601779    0.0403105      1.41911     0.845371    0.0177581      6.38285
   0.0652101    0.0416584       1.4182     0.845905    0.0167318      6.37564
   0.0705143    0.0429948      1.41732     0.846384    0.0157449      6.36872
   0.0760996    0.0443178      1.41645     0.846815    0.0147951      6.36206
   0.0819759    0.0456251      1.41561     0.847202    0.0138803      6.35564
   0.0881531    0.0469145      1.41478      0.84755     0.012999      6.34944
   0.0946421    0.0481838      1.41398     0.847861    0.0121662      6.34357
    0.101458    0.0494051      1.41327     0.848133    0.0114204      6.33835
     0.10861    0.0505301      1.41262     0.848371    0.0107407       6.3336
    0.116089    0.0516232      1.41197     0.848584    0.0100749      6.32892
    0.123903    0.0526813      1.41131     0.848779   0.00941422      6.32422
    0.132063    0.0537015      1.41063     0.848955     0.008759       6.3195
     0.14058    0.0546809      1.40995     0.849114   0.00811019      6.31478
     0.14947     0.055617      1.40926     0.849257   0.00746713      6.31004
    0.158736    0.0565056      1.40855     0.849385   0.00682647      6.30525
    0.168356    0.0573403      1.40784       0.8495   0.00619109      6.30044
    0.178344    0.0581188      1.40712       0.8496   0.00556674      6.29565
    0.188722    0.0588387      1.40639     0.849687   0.00495252      6.29089
     0.19949    0.0594961      1.40566     0.849762   0.00434352       6.2861
    0.210613     0.060097      1.40493     0.849826   0.00374271      6.28131
    0.222117    0.0606283      1.40419     0.849879   0.00315662      6.27658
    0.234015    0.0610869      1.40346     0.849922   0.00258361       6.2719
    0.246257    0.0614683      1.40274     0.849955   0.00202473      6.26727
    0.258874    0.0617709      1.40202      0.84998   0.00148218      6.26272
     0.27185    0.0619923      1.40131     0.849996  0.000955284      6.25825
    0.285156      0.06213      1.40062     0.850005  0.000444979      6.25386
    0.298818     0.062183      1.39993     0.850008 -4.80234e-05      6.24958
    0.312779    0.0621433      1.39927     0.850004  -0.00052434      6.24542
    0.327065     0.062016      1.39862     0.849995 -0.000983422      6.24143
    0.341626    0.0618018        1.398     0.849981  -0.00142489       6.2376
    0.356469    0.0615006      1.39741     0.849962  -0.00184839      6.23394
    0.371553    0.0611139      1.39684     0.849941  -0.00225377      6.23044
    0.386876    0.0606422       1.3963     0.849916  -0.00264078      6.22711
    0.402398    0.0600861      1.39578     0.849888  -0.00301022      6.22394
     0.41811    0.0594371      1.39528     0.849859  -0.00336339      6.22091
    0.433971    0.0587107       1.3948     0.849827  -0.00370005      6.21803
    0.449969    0.0579092      1.39435     0.849795  -0.00401951      6.21531
    0.466065    0.0570369      1.39393     0.849762  -0.00432169      6.21273
    0.482241     0.056097      1.39352     0.849728  -0.00460707      6.21031
     0.49846    0.0550942      1.39314     0.849694  -0.00487579      6.20802
    0.514698    0.0540336      1.39279      0.84966  -0.00512818      6.20589
    0.530924    0.0529189      1.39245     0.849626  -0.00536477      6.20388
     0.54711    0.0517547      1.39214     0.849592   -0.0055862      6.20201
    0.563225    0.0505459      1.39184      0.84956  -0.00579319      6.20027
    0.579247    0.0492971      1.39157     0.849527  -0.00598609      6.19864
    0.595139    0.0480139      1.39131     0.849496  -0.00616644      6.19713
    0.610885    0.0466898      1.39107     0.849465  -0.00633689      6.19569
    0.626445    0.0453367      1.39084     0.849435  -0.00649893      6.19433
    0.641817    0.0439626      1.39062     0.849406  -0.00665032      6.19306
    0.656949    0.0425744      1.39042     0.849378  -0.00679091      6.19189
    0.671851     0.041174      1.39023      0.84935  -0.00692076       6.1908
     0.68647    0.0397686      1.39006     0.849324  -0.00704095       6.1898
    0.700824    0.0383583       1.3899     0.849298  -0.00715299      6.18887
    0.714855    0.0369338      1.38974     0.849273  -0.00726205      6.18796
    0.728591    0.0355126      1.38959     0.849249  -0.00736663      6.18709
