# x y rho rho*u rho*v rho*E
    0.803406    0.0248301      1.27337     0.843582   -0.0944229      5.47905
    0.814655    0.0235596      1.27162     0.843136   -0.0956498      5.46869
    0.825531    0.0223151      1.26983      0.84269   -0.0968327      5.45811
    0.836007    0.0211011      1.26806     0.842223    -0.097977      5.44766
    0.846138    0.0199128      1.26638      0.84174   -0.0990856       5.4377
    0.855899    0.0187545      1.26479     0.841255    -0.100164      5.42838
    0.865266    0.0176303      1.26332     0.840775    -0.101213      5.41972
     0.87429    0.0165355      1.26196     0.840292    -0.102233      5.41169
    0.882968    0.0154718      1.26071     0.839802    -0.103227      5.40437
    0.891282    0.0144426      1.25958     0.839325    -0.104199      5.39779
    0.899232    0.0134489      1.25852     0.838912    -0.105156      5.39158
     0.90687    0.0124855      1.25737     0.838617    -0.106096      5.38484
    0.914188    0.0115543      1.25596     0.838449       -0.107      5.37654
    0.921177    0.0106573      1.25422     0.838371    -0.107851      5.36628
    0.927834   0.00979592      1.25222     0.838335    -0.108652      5.35449
    0.934199   0.00896602      1.25013     0.838281    -0.109412      5.34213
    0.940285   0.00816656      1.24822      0.83809    -0.110128      5.33088
    0.946093   0.00739817      1.24693     0.837584    -0.110817      5.32331
     0.95162   0.00666186      1.24653     0.836453    -0.111629      5.32111
    0.961858   0.00528489      1.24786     0.834232    -0.112585      5.32936
    0.971168   0.00401781      1.25182     0.830337    -0.113389      5.35373
    0.979529   0.00286746      1.25803     0.823851    -0.113647      5.39283
    0.987085   0.00181761      1.26466      0.81294     -0.11237      5.43824
    0.993899  0.000862226      1.27325     0.796987    -0.101381      5.50547
      1.0014  6.04128e-07      1.28725     0.787293 -0.000114033      5.61193
    0.994129  -0.00229329      1.27762     0.795961    0.0961204      5.53192
    0.987311  -0.00329283      1.26419     0.811887     0.110396      5.43564
     0.97976  -0.00439562      1.25614      0.82331     0.113082      5.38161
    0.971356  -0.00561047      1.25055     0.830141     0.113155      5.34615
    0.962102  -0.00693342      1.24792     0.833831     0.112548      5.32975
    0.957089  -0.00764353      1.24726     0.835573     0.111869      5.32556
    0.951817  -0.00838564      1.24749     0.836393     0.111213       5.3267
    0.946302  -0.00915679      1.24839     0.836839     0.110516      5.33196
    0.940521  -0.00995935      1.24973     0.837151     0.109812       5.3398
    0.934453   -0.0107957      1.25134     0.837428      0.10912      5.34931
    0.928076   -0.0116679      1.25309     0.837692     0.108425      5.35964
     0.92139    -0.012575      1.25482     0.837934     0.107694      5.36984
    0.914413   -0.0135137      1.25638     0.838168     0.106891      5.37903
    0.907124   -0.0144859       1.2577      0.83844     0.106004      5.38673
    0.899498   -0.0154926       1.2588     0.838795     0.105054       5.3932
    0.891511   -0.0165266      1.25984     0.839238     0.104073      5.39922
    0.883197   -0.0175927      1.26092     0.839732     0.103077      5.40557
    0.874548   -0.0186909      1.26212     0.840234     0.102065      5.41261
     0.86553   -0.0198242      1.26345     0.840734     0.101033      5.42041
    0.856128    -0.020993      1.26491     0.841237    0.0999848      5.42902
    0.846387   -0.0221906      1.26652     0.841744    0.0989207      5.43851
    0.836276   -0.0234194      1.26827     0.842239    0.0978398      5.44885
    0.825765   -0.0246815      1.27011     0.842703    0.0967303      5.45976
    0.814906    -0.025969      1.27195     0.843136     0.095569      5.47061
    0.803672   -0.0272836      1.27369     0.843572    0.0943409      5.48089
    0.792042   -0.0286132      1.27534     0.844051    0.0930495      5.49068
    0.780071    -0.029957        1.277     0.844584    0.0917142      5.50049
    0.767714   -0.0313237      1.27875      0.84515    0.0903494      5.51082
    0.755009   -0.0327073      1.28061     0.845725    0.0889497      5.52186
    0.741958   -0.0341056      1.28257       0.8463    0.0875063       5.5335
    0.728551   -0.0355179      1.28461     0.846881     0.086013      5.54564
    0.714835   -0.0369371      1.28673     0.847476    0.0844656      5.55824
    0.700782   -0.0383641      1.28891     0.848093    0.0828597      5.57126
    0.686447   -0.0397729      1.29119     0.848734    0.0811895      5.58481
    0.671808   -0.0411807      1.29357     0.849398    0.0794512      5.59901
    0.656922   -0.0425801      1.29606      0.85008    0.0776388       5.6139
    0.641773   -0.0439704      1.29866     0.850783    0.0757431      5.62949
    0.626415    -0.045344      1.30138      0.85151     0.073759      5.64578
    0.610842   -0.0466988      1.30422     0.852264    0.0716815      5.66283
    0.595104   -0.0480235      1.30719     0.853047    0.0695031      5.68068
    0.579205   -0.0493101      1.31031     0.853857    0.0672146      5.69943
    0.563187   -0.0505616      1.31359     0.854693    0.0648077      5.71921
    0.547069   -0.0517737      1.31705     0.855554    0.0622754      5.74005
    0.530882   -0.0529412      1.32068     0.856438     0.059609      5.76201
    0.514656   -0.0540593      1.32449     0.857345    0.0568006      5.78511
    0.498418   -0.0551226      1.32849     0.858274    0.0538425       5.8094
    0.482197   -0.0561227      1.33269      0.85922    0.0507265      5.83495
    0.466025   -0.0570594       1.3371     0.860178    0.0474451      5.86181
    0.449923   -0.0579289      1.34173     0.861143    0.0439913      5.89003
     0.43393   -0.0587268      1.34656     0.862109    0.0403585      5.91963
    0.418062   -0.0594502      1.35162      0.86307    0.0365414      5.95064
    0.402358   -0.0600954      1.35689     0.864018    0.0325364       5.9831
    0.386828   -0.0606505       1.3624     0.864943    0.0283381      6.01706
    0.371513    -0.061121      1.36815     0.865837    0.0239413       6.0526
     0.35642    -0.061507      1.37415     0.866693    0.0193418      6.08978
    0.341587   -0.0618069      1.38039     0.867506    0.0145375      6.12863
    0.327015   -0.0620204       1.3869      0.86827   0.00952438       6.1692
    0.312746   -0.0621465      1.39366     0.868981   0.00430148      6.21156
    0.298766   -0.0621854      1.40071     0.869636  -0.00112863      6.25581
    0.285128    -0.062132      1.40806     0.870225  -0.00676565      6.30212
    0.271803   -0.0619935      1.41573     0.870737   -0.0126077      6.35064
    0.258838   -0.0617719      1.42373     0.871157   -0.0186535      6.40142
    0.246225   -0.0614689      1.43204     0.871462   -0.0249013      6.45433
    0.233963   -0.0610864      1.44059     0.871644   -0.0313592      6.50912
    0.222095   -0.0606285      1.44937     0.871702   -0.0380392      6.56552
    0.210581   -0.0600963      1.45835     0.871646   -0.0449473      6.62358
     0.19944    -0.059494      1.46762     0.871471   -0.0520831      6.68375
      0.1887    -0.058838      1.47723     0.871137    -0.059426       6.7465
    0.178325   -0.0581179      1.48721     0.870593   -0.0669585      6.81195
    0.168316   -0.0573375      1.49752     0.869795   -0.0746881      6.87994
    0.158689   -0.0565017      1.50808     0.868729   -0.0826377      6.95001
    0.149451   -0.0556156      1.51884     0.867417   -0.0908348      7.02183
    0.140571   -0.0546803      1.52981     0.865884   -0.0993047      7.09562
    0.132041   -0.0536991      1.54114     0.864123     -0.10805      7.17225
    0.123867   -0.0526767      1.55296     0.862075    -0.117043      7.25269
    0.116044   -0.0516171      1.56533     0.859678    -0.126253       7.3373
    0.108569   -0.0505242      1.57812      0.85692    -0.135687      7.42545
    0.101432   -0.0494011      1.59118     0.853859    -0.145349      7.51603
   0.0946332   -0.0481823      1.60457     0.850509    -0.155251       7.6096
   0.0881527   -0.0469146      1.61849     0.846782    -0.165403      7.70776
   0.0819778   -0.0456255      1.63306     0.842593    -0.175792      7.81124
   0.0761027   -0.0443184      1.64819     0.837859    -0.186429      7.91971
   0.0705179   -0.0429956      1.66375     0.832516    -0.197359      8.03236
   0.0652151   -0.0416596      1.67964     0.826512    -0.208635      8.14871
   0.0601843   -0.0403121      1.69589     0.819814    -0.220284      8.26916
   0.0554156   -0.0389549      1.71266     0.812377    -0.232301      8.39503
   0.0509001   -0.0375896      1.73018     0.804133    -0.244667      8.52804
   0.0466273   -0.0362171      1.74866     0.794983    -0.257348      8.66997
    0.042587   -0.0348381       1.7683     0.784792    -0.270291      8.82237
   0.0387704   -0.0334532      1.78914     0.773391    -0.283425      8.98584
   0.0351764    -0.032066      1.81094       0.7606    -0.296715      9.15907
   0.0317973   -0.0306776      1.83326     0.746242    -0.310185      9.33952
   0.0286253   -0.0292889      1.85604     0.730278    -0.323779      9.52692
    0.025651   -0.0278997      1.87901     0.712515    -0.337389      9.72003
   0.0228653   -0.0265095      1.90208     0.692441    -0.350752      9.91825
   0.0202554   -0.0251152      1.92543     0.669585    -0.363402      10.1232
   0.0178113   -0.0237137      1.94861     0.643464    -0.374887      10.3319
   0.0155383   -0.0223101      1.97073     0.613734    -0.384689      10.5386
   0.0134419   -0.0209121       1.9912     0.580335    -0.392279      10.7391
   0.0115116   -0.0195174      2.00993     0.543331    -0.397243      10.9332
  0.00973556   -0.0181215      2.02738     0.502902    -0.399415      11.1241
   0.0081031   -0.0167178      2.04475     0.459242    -0.398686      11.3201
   0.0066153   -0.0153079      2.06434     0.412467    -0.394927      11.5371
  0.00528875   -0.0139127      2.09312      0.36166    -0.386605      11.8267
   0.0041015   -0.0125165      2.14836     0.302049    -0.368625      12.3238
   0.0021608  -0.00976154      2.22094     0.228898    -0.334281      12.9676
 0.000770689  -0.00708761      2.28702     0.152201    -0.276756      13.5662
-0.000123603  -0.00452511      2.33653    0.0899352    -0.196605      14.0232
-0.000582446  -0.00215245      2.35911    0.0510643    -0.102123      14.2447
     -0.0007 -1.47074e-08      2.36079    0.0380593   0.00105547      14.2733
-0.000582493   0.00215323       2.3518     0.050836      0.10365      14.1899
-0.000123862   0.00452725       2.3261    0.0895942     0.196868      13.9463
 0.000766658   0.00708031      2.27915     0.151889     0.275724      13.5077
  0.00216737   0.00977298      2.21718     0.228812     0.333342      12.9377
  0.00409561    0.0125114      2.14836     0.302796     0.368726      12.3219
  0.00529628    0.0139232      2.09589     0.363183     0.387164      11.8475
  0.00663089    0.0153241      2.06746       0.4141     0.395911      11.5628
  0.00810028    0.0167153      2.04753     0.460427     0.399796      11.3451
  0.00972382    0.0181129      2.02994     0.503661     0.400199      11.1483
   0.0115116    0.0195191      2.01178     0.543914     0.397596      10.9519
   0.0134592    0.0209253      1.99209     0.580774     0.392226        10.75
   0.0155623    0.0223259      1.97096     0.613982     0.384442      10.5437
   0.0178188    0.0237181      1.94867     0.643512      0.37467       10.335
   0.0202437    0.0251091      1.92572     0.669638      0.36328      10.1271
   0.0228561    0.0265056       1.9025     0.692664     0.350688      9.92252
   0.0256561     0.027903      1.87942     0.712915     0.337343      9.72374
   0.0286454    0.0292987      1.85672     0.730755     0.323657      9.53213
   0.0318273    0.0306907      1.83446     0.746675     0.309983      9.34763
   0.0352077    0.0320786       1.8124     0.760962     0.296546      9.16869
   0.0387937    0.0334618      1.79067     0.773717     0.283339      8.99581
   0.0425941    0.0348404      1.76962     0.785083     0.270316      8.83098
    0.046624     0.036216      1.74952     0.795194     0.257472      8.67554
   0.0508931    0.0375875      1.73047     0.804224     0.244843      8.52984
   0.0554084    0.0389529      1.71237     0.812325     0.232501      8.39296
   0.0601779    0.0403105       1.6951     0.819624     0.220488      8.26381
   0.0652101    0.0416584      1.67859     0.826212     0.208809      8.14157
   0.0705143    0.0429948      1.66275     0.832163     0.197454      8.02559
   0.0760996    0.0443178      1.64755      0.83754     0.186414      7.91529
   0.0819759    0.0456251      1.63286     0.842381     0.175691      7.80981
   0.0881531    0.0469145      1.61864     0.846709     0.165274      7.70857
   0.0946421    0.0481838      1.60485     0.850559     0.155135      7.61135
    0.101458    0.0494051      1.59144      0.85398     0.145265      7.51764
     0.10861    0.0505301      1.57828     0.857055     0.135635       7.4264
    0.116089    0.0516232      1.56537      0.85979     0.126224      7.33756
    0.123903    0.0526813      1.55293     0.862148     0.117028      7.25247
    0.132063    0.0537015      1.54107     0.864158     0.108042      7.17182
     0.14058    0.0546809      1.52974     0.865891    0.0992916      7.09516
     0.14947     0.055617      1.51878     0.867405    0.0908102      7.02144
    0.158736    0.0565056      1.50804     0.868713    0.0826076      6.94974
    0.168356    0.0573403       1.4975     0.869787    0.0746597      6.87979
    0.178344    0.0581188       1.4872     0.870592    0.0669299      6.81185
    0.188722    0.0588387      1.47722     0.871135    0.0593954      6.74638
     0.19949    0.0594961       1.4676     0.871469     0.052056      6.68361
    0.210613     0.060097      1.45832     0.871648    0.0449244      6.62341
    0.222117    0.0606283      1.44933       0.8717    0.0380169       6.5653
    0.234015    0.0610869      1.44056     0.871639    0.0313398      6.50888
    0.246257    0.0614683        1.432     0.871457    0.0248832       6.4541
    0.258874    0.0617709       1.4237     0.871148    0.0186352       6.4012
     0.27185    0.0619923      1.41571     0.870727    0.0125908      6.35047
    0.285156      0.06213      1.40804     0.870213   0.00674763      6.30198
    0.298818     0.062183      1.40069     0.869622   0.00111119      6.25569
    0.312779    0.0621433      1.39365     0.868966  -0.00431829      6.21145
    0.327065     0.062016      1.38688     0.868252  -0.00954049      6.16909
    0.341626    0.0618018      1.38038     0.867485    -0.014553      6.12853
    0.356469    0.0615006      1.37413     0.866668   -0.0193575       6.0897
    0.371553    0.0611139      1.36814     0.865808   -0.0239568      6.05255
    0.386876    0.0606422       1.3624     0.864909   -0.0283533      6.01704
    0.402398    0.0600861       1.3569     0.863978   -0.0325513      5.98313
     0.41811    0.0594371      1.35163     0.863024   -0.0365564       5.9507
    0.433971    0.0587107      1.34657     0.862058   -0.0403731      5.91969
    0.449969    0.0579092      1.34173     0.861087   -0.0440058      5.89006
    0.466065    0.0570369       1.3371      0.86012   -0.0474587      5.86178
    0.482241     0.056097      1.33267     0.859162    -0.050739      5.83481
     0.49846    0.0550942      1.32845     0.858218   -0.0538537      5.80914
    0.514698    0.0540336      1.32443     0.857294   -0.0568099      5.78473
    0.530924    0.0529189       1.3206     0.856392   -0.0596163      5.76157
     0.54711    0.0517547      1.31697     0.855514   -0.0622812       5.7396
    0.563225    0.0505459      1.31353      0.85466    -0.064813      5.71881
    0.579247    0.0492971      1.31026     0.853831   -0.0672201      5.69911
    0.595139    0.0480139      1.30716     0.853028   -0.0695088      5.68045
    0.610885    0.0466898       1.3042     0.852251    -0.071688       5.6627
    0.626445    0.0453367      1.30138     0.851501   -0.0737676      5.64577
    0.641817    0.0439626      1.29867     0.850781   -0.0757533      5.62954
    0.656949    0.0425744      1.29607     0.850084   -0.0776471      5.61395
    0.671851     0.041174      1.29356     0.849404   -0.0794558        5.599
     0.68647    0.0397686      1.29118      0.84874   -0.0811913      5.58475
    0.700824    0.0383583      1.28891     0.848094   -0.0828613      5.57122
    0.714855    0.0369338      1.28673     0.847474   -0.0844691      5.55824
    0.728591    0.0355126      1.28462     0.846876   -0.0860187      5.54572
    0.741978    0.0341026      1.28259     0.846295   -0.0875153      5.53364
     0.75504    0.0327031      1.28064      0.84572   -0.0889622      5.52206
    0.767747    0.0313194      1.27878     0.845151    -0.090363      5.51104
    0.780086    0.0299547      1.27701     0.844596   -0.0917243      5.50056
    0.792082    0.0286082       1.2753     0.844073   -0.0930456      5.49043
    0.803681    0.0272822      1.27359     0.843591   -0.0943218      5.48033
