# x y rho rho*u rho*v rho*E
    0.562971   -0.0477487       1.2216     0.949524    0.0719452      5.19763
    0.546862   -0.0489589      1.22185     0.952132    0.0692741       5.2026
    0.530684   -0.0501245      1.22204     0.954685    0.0664419      5.20738
    0.514467   -0.0512406      1.22216      0.95716    0.0634386      5.21205
    0.498239   -0.0523027      1.22225     0.959529    0.0602541       5.2167
    0.482028    -0.053306      1.22232      0.96176    0.0568782       5.2215
    0.465866    -0.054246      1.22242     0.963817    0.0533022      5.22665
    0.449777   -0.0551189      1.22258     0.965661    0.0495185      5.23238
    0.433796   -0.0559202      1.22286     0.967251    0.0455201      5.23895
     0.41794    -0.056647      1.22329      0.96855    0.0413027      5.24657
    0.402249   -0.0572957       1.2239     0.969527    0.0368639      5.25545
    0.386733    -0.057864      1.22474     0.970161    0.0322017      5.26573
    0.371432   -0.0583491      1.22581     0.970437    0.0273162      5.27752
    0.356354   -0.0587497      1.22714     0.970351    0.0222076      5.29092
    0.341537   -0.0590641      1.22873     0.969906    0.0168798      5.30592
     0.32698   -0.0592918      1.23059     0.969106    0.0113349      5.32255
    0.312727   -0.0594321      1.23273     0.967956    0.0055782      5.34087
    0.298764   -0.0594854      1.23517     0.966455 -0.000381735      5.36095
    0.285143   -0.0594524      1.23792     0.964591  -0.00654062      5.38291
    0.271835    -0.059334        1.241     0.962351   -0.0128915      5.40682
    0.258889    -0.059132      1.24443     0.959723   -0.0194287       5.4328
    0.246293   -0.0588482      1.24824     0.956693   -0.0261412      5.46094
     0.23405   -0.0584845      1.25243     0.953248   -0.0330195       5.4913
      0.2222   -0.0580448      1.25701      0.94938   -0.0400549      5.52396
    0.210706   -0.0575304      1.26197     0.945093   -0.0472374      5.55871
    0.199585    -0.056945      1.26724     0.940405   -0.0545678      5.59526
    0.188865   -0.0562936      1.27279     0.935351   -0.0620404      5.63334
    0.178512   -0.0555776      1.27856     0.929972   -0.0696503      5.67258
    0.168525   -0.0548004       1.2845     0.924301   -0.0774075      5.71277
    0.158921   -0.0539673      1.29065     0.918359   -0.0853154      5.75416
    0.149706   -0.0530832      1.29711     0.912137   -0.0933618      5.79735
     0.14085   -0.0521491      1.30392      0.90561    -0.101539      5.84278
    0.132346   -0.0511686      1.31112     0.898751     -0.10985      5.89061
    0.124197   -0.0501463      1.31871     0.891542    -0.118298      5.94096
    0.116402   -0.0490862      1.32672     0.883962    -0.126884      5.99406
    0.108956   -0.0479923      1.33523     0.875975    -0.135585      6.05047
    0.101848   -0.0468679      1.34431     0.867535    -0.144343      6.11071
   0.0950675   -0.0457156      1.35391     0.858537     -0.15315      6.17458
   0.0886009   -0.0445376      1.36396     0.848908    -0.162059      6.24176
   0.0824392   -0.0433365      1.37447     0.838674    -0.171077      6.31218
   0.0765768   -0.0421156      1.38543     0.827851      -0.1802      6.38582
   0.0710042   -0.0408772       1.3968     0.816435    -0.189434      6.46243
    0.065713   -0.0396238      1.40856     0.804425    -0.198795      6.54189
   0.0606934   -0.0383573      1.42075     0.791803    -0.208285      6.62448
   0.0559355   -0.0370794      1.43348     0.778512    -0.217888      6.71083
   0.0514304   -0.0357918      1.44682     0.764455    -0.227576      6.80156
   0.0471676   -0.0344955       1.4608     0.749527    -0.237323      6.89692
   0.0431371   -0.0331911      1.47542     0.733631    -0.247116      6.99684
   0.0393302   -0.0318795      1.49062     0.716677    -0.256938      7.10122
   0.0357457   -0.0305641      1.50651     0.698542    -0.266729      7.21081
   0.0323759    -0.029246      1.52339     0.679053    -0.276355      7.32782
   0.0292132   -0.0279262      1.54159     0.658085    -0.285656      7.45472
   0.0262482   -0.0266046      1.56088     0.635471    -0.294582      7.59025
   0.0234718    -0.025281      1.58126     0.611164    -0.303093      7.73459
   0.0208714   -0.0239524      1.60308     0.585039       -0.311      7.89008
   0.0184371    -0.022616      1.62635     0.556897    -0.318085      8.05695
   0.0161741    -0.021277      1.65081     0.526671    -0.324057      8.23373
   0.0140878   -0.0199426      1.67623     0.494446    -0.328634      8.41877
   0.0121676    -0.018611      1.70253     0.460275    -0.331532      8.61178
   0.0104019   -0.0172781      1.72956     0.424157    -0.332563      8.81148
  0.00877999   -0.0159379      1.75729     0.386108    -0.331471      9.01763
  0.00730267   -0.0145919      1.78584     0.346158    -0.327936      9.23088
  0.00598617   -0.0132604      1.81908      0.30337    -0.320754      9.47925
  0.00481744   -0.0119392      1.87259     0.251743    -0.305548      9.87769
  0.00288349  -0.00930328      1.93679     0.187086    -0.276837       10.359
   0.0015016   -0.0067572      1.99012     0.119793    -0.229223      10.7624
 0.000605628  -0.00431673       2.0271    0.0652401    -0.162585      11.0422
 0.000135675  -0.00205463      2.04283     0.030967   -0.0845856      11.1595
           0            0      2.04523    0.0194409  -0.00123267      11.1755
 0.000135645   0.00205549      2.04191    0.0304665    0.0819058      11.1477
 0.000605419   0.00431899      2.02577    0.0642586     0.159472      11.0221
   0.0014974   0.00674994      1.98993      0.11895     0.226566      10.7456
  0.00289024   0.00931457      1.93672     0.187145     0.276161      10.3391
  0.00481145    0.0119343      1.87173     0.253004     0.306751      9.85034
   0.0059935    0.0132704      1.81844     0.305562     0.322624      9.45365
  0.00731802    0.0146072      1.78509      0.34867     0.330092      9.20501
  0.00877714    0.0159355      1.75703      0.38829     0.333596      8.99631
   0.0103903    0.0172701      1.73041     0.426024     0.334399      8.79938
   0.0121676    0.0186127        1.704     0.462084     0.333015      8.60545
   0.0141048    0.0199552        1.678     0.496186     0.329724      8.41605
   0.0161979     0.021292      1.65291     0.528101      0.32486      8.23461
   0.0184445    0.0226203       1.6291     0.557797     0.318696      8.06368
   0.0208599    0.0239467      1.60669     0.585457     0.311454       7.9038
   0.0234627    0.0252773      1.58555     0.611279     0.303344      7.75391
   0.0262532    0.0266079      1.56557     0.635418     0.294629      7.61294
   0.0292331    0.0279355      1.54661     0.658006     0.285533      7.47994
   0.0324057    0.0292585      1.52872     0.679247     0.276229      7.35514
   0.0357768    0.0305761      1.51185     0.699142     0.266769      7.23819
   0.0393533    0.0318878      1.49585      0.71778     0.257199      7.12782
   0.0431441    0.0331935       1.4803     0.735397     0.247646      7.02103
   0.0471643    0.0344945      1.46498     0.752123     0.238151      6.91629
   0.0514234    0.0357899      1.44995     0.767995     0.228697      6.81391
   0.0559282    0.0370777      1.43533     0.783007     0.219275      6.71472
   0.0606869    0.0383559      1.42126     0.797145     0.209876      6.61968
    0.065708    0.0396228      1.40784     0.810412     0.200503      6.52944
   0.0710005    0.0408766      1.39516     0.822828     0.191162      6.44436
   0.0765737    0.0421151      1.38322     0.834448     0.181866      6.36451
   0.0824372    0.0433362      1.37198     0.845352     0.172639       6.2895
   0.0886012    0.0445377      1.36136     0.855618     0.163507       6.2187
   0.0950763    0.0457172      1.35125     0.865274     0.154491      6.15143
    0.101874    0.0468722      1.34159     0.874296     0.145589      6.08734
    0.108996    0.0479985      1.33242     0.882728     0.136749      6.02676
    0.116447    0.0490926      1.32386     0.890641     0.127965      5.97022
    0.124234    0.0501512      1.31589     0.898056     0.119289      5.91756
    0.132368    0.0511714      1.30845     0.905008      0.11074       5.8684
    0.140859    0.0521502      1.30153     0.911529     0.102318       5.8225
    0.149725     0.053085      1.29508     0.917652    0.0940259      5.77963
    0.158968    0.0539717      1.28908     0.923406    0.0858731      5.73949
    0.168565    0.0548039      1.28345     0.928823    0.0778663      5.70164
    0.178531    0.0555791      1.27812     0.933931    0.0700104      5.66555
    0.188887    0.0562951      1.27304     0.938751    0.0623078      5.63084
    0.199635     0.056948      1.26817       0.9433    0.0547601      5.59729
    0.210738    0.0575321      1.26351     0.947576    0.0473714      5.56481
    0.222223    0.0580457      1.25906     0.951559    0.0401467      5.53342
    0.234102    0.0584863      1.25484     0.955224    0.0330867      5.50324
    0.246325    0.0588491      1.25087     0.958546    0.0261915      5.47448
    0.258924    0.0591327      1.24719     0.961503    0.0194677      5.44731
    0.271883    0.0593346      1.24381     0.964081    0.0129231      5.42186
    0.285171    0.0594526      1.24075     0.966275   0.00656196      5.39821
    0.298816    0.0594854      1.23801     0.968087  0.000394194      5.37644
    0.312761    0.0594319      1.23557     0.969532   -0.0055761       5.3565
    0.327031    0.0592911      1.23344     0.970629   -0.0113426      5.33831
    0.341575    0.0590634      1.23157     0.971393   -0.0168966      5.32172
    0.356403    0.0587486      1.22995     0.971832   -0.0222337       5.3066
    0.371473     0.058348      1.22855      0.97195   -0.0273516      5.29288
    0.386781    0.0578623      1.22737      0.97175   -0.0322474       5.2805
     0.40229    0.0572941      1.22639     0.971238   -0.0369215      5.26939
    0.417988    0.0566449      1.22559     0.970431    -0.041376      5.25945
    0.433837    0.0559182      1.22494      0.96935    -0.045612      5.25052
    0.449823    0.0551164       1.2244      0.96802   -0.0496327      5.24243
    0.465908    0.0542437      1.22394     0.966468   -0.0534408      5.23498
    0.482073    0.0533033      1.22354      0.96472   -0.0570432      5.22802
    0.498282       0.0523      1.22315     0.962798   -0.0604468      5.22139
     0.51451    0.0512378      1.22277     0.960727   -0.0636586      5.21499
    0.530727    0.0501215      1.22238     0.958523   -0.0666879      5.20875
    0.546904    0.0489558      1.22197     0.956199   -0.0695433      5.20267
    0.563011    0.0477457      1.22155     0.953764    -0.072234      5.19679
    0.579024    0.0464958      1.22114     0.951227   -0.0747703      5.19119
    0.594908    0.0452117      1.22075       0.9486   -0.0771603      5.18595
    0.610649    0.0438975      1.22039     0.945894   -0.0794138      5.18111
    0.626203    0.0425592      1.22006      0.94312    -0.081541      5.17672
    0.641569    0.0411998      1.21979     0.940291   -0.0835517      5.17283
    0.656696    0.0398263      1.21956     0.937427   -0.0854532      5.16947
    0.671593    0.0384405       1.2194     0.934544   -0.0872529      5.16666
    0.686209    0.0370496      1.21929     0.931653   -0.0889596      5.16436
    0.700559    0.0356544      1.21925     0.928757   -0.0905795      5.16264
    0.714587    0.0342626      1.21929     0.925853   -0.0921189       5.1616
    0.728322    0.0328737      1.21944     0.922942   -0.0935841      5.16133
    0.741707    0.0314954      1.21971     0.920034   -0.0949815      5.16188
    0.754768    0.0301271       1.2201      0.91713   -0.0963137       5.1633
    0.767474     0.028774      1.22064     0.914229   -0.0975819      5.16572
    0.779812    0.0274393      1.22135     0.911316   -0.0987909      5.16924
    0.791807    0.0261221      1.22227     0.908371   -0.0999398      5.17408
    0.803406    0.0248301      1.22344      0.90536    -0.101028      5.18049
    0.814655    0.0235596      1.22491     0.902242    -0.102053       5.1888
    0.825531    0.0223151      1.22675     0.898979    -0.103012      5.19935
    0.836007    0.0211011      1.22901     0.895529    -0.103903      5.21249
    0.846138    0.0199128      1.23177      0.89184    -0.104717      5.22862
    0.855899    0.0187545       1.2351     0.887863     -0.10545      5.24824
    0.865266    0.0176303      1.23907      0.88355    -0.106099      5.27179
     0.87429    0.0165355      1.24377     0.878855    -0.106659       5.2997
    0.882968    0.0154718      1.24924     0.873732     -0.10712      5.33234
    0.891282    0.0144426      1.25553     0.868127    -0.107467      5.37002
    0.899232    0.0134489      1.26268     0.861966    -0.107686      5.41305
     0.90687    0.0124855      1.27083     0.855146    -0.107777      5.46218
    0.914188    0.0115543      1.28007     0.847606    -0.107735      5.51818
    0.921177    0.0106573      1.29043     0.839366    -0.107558      5.58115
    0.927834   0.00979592       1.3018     0.830499    -0.107248      5.65055
    0.934199   0.00896602      1.31402     0.821095    -0.106817      5.72548
    0.940285   0.00816656       1.3269     0.811257    -0.106272      5.80489
    0.946093   0.00739817      1.34026     0.801105    -0.105642      5.88761
     0.95162   0.00666186      1.35333     0.790398     -0.10503      5.96926
    0.961858   0.00528489      1.36723     0.777986    -0.104384      6.05701
    0.971168   0.00401781      1.38313     0.763395    -0.103468      6.15857
    0.979529   0.00286746      1.39918     0.747105     -0.10208      6.26338
    0.987085   0.00181761      1.41241     0.728624   -0.0995271      6.35479
    0.993899  0.000862226      1.42464     0.708572   -0.0888842      6.44865
      1.0014  6.04128e-07      1.44062     0.699299  0.000237882      6.56914
    0.994129  -0.00229329      1.43178     0.710729    0.0834565      6.49284
    0.987311  -0.00329283      1.41618      0.73118    0.0967307      6.37764
     0.97976  -0.00439562      1.40269     0.749212     0.100624      6.28441
    0.971356  -0.00561047      1.38845     0.764155     0.102285      6.19082
    0.962102  -0.00693342      1.37506     0.776472     0.103176      6.10499
    0.957089  -0.00764353      1.36215     0.786955      0.10392      6.02349
    0.951817  -0.00838564      1.34899     0.796725     0.104731      5.94123
    0.946302  -0.00915679      1.33616     0.806076      0.10547      5.86163
    0.940521  -0.00995935      1.32361     0.815049     0.106062      5.78411
    0.934453   -0.0107957      1.31138     0.823699       0.1065      5.70894
    0.928076   -0.0116679      1.29966     0.832002     0.106802      5.63723
     0.92139    -0.012575      1.28866     0.839875     0.106984       5.5702
    0.914413   -0.0135137      1.27856      0.84723     0.107051      5.50887
    0.907124   -0.0144859      1.26946     0.854002     0.107006      5.45385
    0.899498   -0.0154926      1.26139     0.860165     0.106855      5.40522
    0.891511   -0.0165266      1.25426     0.865766     0.106592      5.36243
    0.883197   -0.0175927      1.24797     0.870896      0.10621      5.32478
    0.874548   -0.0186909      1.24245     0.875629     0.105721      5.29191
     0.86553   -0.0198242      1.23768     0.880018     0.105143      5.26357
    0.856128    -0.020993      1.23361     0.884104     0.104486      5.23947
    0.846387   -0.0221906      1.23018     0.887927     0.103755      5.21927
    0.836276   -0.0234194      1.22732     0.891529     0.102954      5.20258
    0.825765   -0.0246815      1.22498      0.89495     0.102085      5.18901
    0.814906    -0.025969       1.2231     0.898224      0.10115      5.17819
    0.803672   -0.0272836       1.2216     0.901381     0.100155      5.16976
    0.792042   -0.0286132      1.22044     0.904451    0.0990953      5.16339
    0.780071    -0.029957      1.21956     0.907463    0.0979725      5.15878
    0.767714   -0.0313237      1.21891     0.910439    0.0967866      5.15565
    0.755009   -0.0327073      1.21847     0.913396    0.0955332      5.15383
    0.741958   -0.0341056      1.21819     0.916341    0.0942106      5.15314
    0.728551   -0.0355179      1.21807     0.919279    0.0928155      5.15347
    0.714835   -0.0369371      1.21809     0.922207    0.0913451      5.15475
    0.700782   -0.0383641      1.21823     0.925115    0.0897973      5.15695
    0.686447   -0.0397729      1.21849     0.927994    0.0881667      5.16001
    0.671808   -0.0411807      1.21885     0.930842    0.0864478      5.16384
    0.656922   -0.0425801      1.21929     0.933656    0.0846349      5.16833
    0.641773   -0.0439704      1.21978     0.936436    0.0827203      5.17331
    0.626415    -0.045344      1.22028     0.939185     0.080698      5.17861
    0.610842   -0.0466988      1.22077     0.941906    0.0785608      5.18404
    0.595104   -0.0480235      1.22122     0.944602    0.0763023      5.18948
    0.579205   -0.0493101      1.22162      0.94727    0.0739133      5.19483
    0.563187   -0.0505616      1.22195     0.949905    0.0713837      5.20006
    0.547069   -0.0517737      1.22222     0.952497    0.0687047      5.20513
    0.530882   -0.0529412      1.22242     0.955029    0.0658659      5.21003
    0.514656   -0.0540593      1.22257     0.957481    0.0628572      5.21482
    0.498418   -0.0551226      1.22267     0.959826    0.0596687       5.2196
    0.482197   -0.0561227      1.22277     0.962032    0.0562899      5.22454
    0.466025   -0.0570594      1.22289     0.964062     0.052712      5.22983
    0.449923   -0.0579289      1.22308     0.965878    0.0489274      5.23573
     0.43393   -0.0587268      1.22338      0.96744    0.0449293      5.24246
    0.418062   -0.0594502      1.22384     0.968712    0.0407133      5.25026
    0.402358   -0.0600954      1.22449     0.969664    0.0362772      5.25931
    0.386828   -0.0606505      1.22536     0.970272     0.031619      5.26978
    0.371513    -0.061121      1.22647     0.970524    0.0267377      5.28177
     0.35642    -0.061507      1.22784     0.970415    0.0216337      5.29537
    0.341587   -0.0618069      1.22947     0.969946    0.0163098      5.31058
    0.327015   -0.0620204      1.23137     0.969125    0.0107676      5.32744
    0.312746   -0.0621465      1.23356     0.967956   0.00501299        5.346
    0.298766   -0.0621854      1.23604     0.966436 -0.000945027      5.36633
    0.285128    -0.062132      1.23884     0.964557  -0.00710115      5.38854
    0.271803   -0.0619935      1.24198     0.962304   -0.0134489      5.41272
    0.258838   -0.0617719      1.24547     0.959664   -0.0199822      5.43899
    0.246225   -0.0614689      1.24933     0.956623   -0.0266898      5.46742
    0.233963   -0.0610864      1.25358     0.953169   -0.0335617       5.4981
    0.222095   -0.0606285      1.25823     0.949294    -0.040586      5.53108
    0.210581   -0.0600963      1.26325     0.945002   -0.0477537      5.56619
     0.19944    -0.059494       1.2686     0.940311   -0.0550694      5.60316
      0.1887    -0.058838      1.27423     0.935257   -0.0625264      5.64169
    0.178325   -0.0581179      1.28009     0.929875   -0.0701234      5.68143
    0.168316   -0.0573375      1.28613     0.924196   -0.0778788      5.72218
    0.158689   -0.0565017       1.2924     0.918238   -0.0857969      5.76418
    0.149451   -0.0556156      1.29896      0.91199   -0.0938569      5.80801
    0.140571   -0.0546803       1.3059     0.905431    -0.102045      5.85415
    0.132041   -0.0536991      1.31324     0.898537    -0.110366      5.90277
    0.123867   -0.0526767      1.32098     0.891289    -0.118825      5.95399
    0.116044   -0.0516171      1.32915     0.883662    -0.127424      6.00796
    0.108569   -0.0505242       1.3378     0.875621    -0.136133       6.0652
    0.101432   -0.0494011      1.34702     0.867124    -0.144861      6.12619
   0.0946332   -0.0481823      1.35674     0.858075    -0.153618      6.19076
   0.0881527   -0.0469146       1.3669     0.848416    -0.162478      6.25859
   0.0819778   -0.0456255      1.37751     0.838162    -0.171448      6.32966
   0.0761027   -0.0443184      1.38858     0.827326    -0.180515      6.40399
   0.0705179   -0.0429956      1.40006     0.815897     -0.18969      6.48136
   0.0652151   -0.0416596      1.41194     0.803875    -0.198997      6.56161
   0.0601843   -0.0403121      1.42426     0.791241    -0.208435        6.645
   0.0554156   -0.0389549       1.4371     0.777944    -0.217979      6.73217
   0.0509001   -0.0375896      1.45057     0.763897    -0.227586      6.82378
   0.0466273   -0.0362171       1.4647        0.749     -0.23723       6.9201
    0.042587   -0.0348381      1.47946     0.733162    -0.246902      7.02104
   0.0387704   -0.0334532      1.49482     0.716291    -0.256602       7.1264
   0.0351764    -0.032066      1.51084     0.698247    -0.266264      7.23679
   0.0317973   -0.0306776      1.52783     0.678792     -0.27572       7.3544
   0.0286253   -0.0292889      1.54619     0.657904    -0.284765      7.48225
    0.025651   -0.0278997      1.56562     0.635382     -0.29341      7.61866
   0.0228653   -0.0265095      1.58608      0.61118    -0.301649      7.76348
   0.0202554   -0.0251152      1.60796     0.585224    -0.309212      7.91927
   0.0178113   -0.0237137      1.63123      0.55734    -0.315883      8.08609
   0.0155383   -0.0223101      1.65566     0.527442    -0.321389      8.26253
   0.0134419   -0.0209121        1.681     0.495616     -0.32551      8.44698
   0.0115116   -0.0195174      1.70722     0.461912    -0.327933      8.63939
  0.00973556   -0.0181215      1.73413     0.426303    -0.328535      8.83832
   0.0081031   -0.0167178      1.76177     0.388761    -0.327061      9.04407
   0.0066153   -0.0153079      1.79035      0.34915    -0.323369      9.25767
  0.00528875   -0.0139127      1.82383     0.306521    -0.316153      9.50778
   0.0041015   -0.0125165      1.87607     0.255932     -0.30054      9.89651
   0.0021608  -0.00976154      1.93689     0.193982     -0.27135      10.3521
 0.000770689  -0.00708761      1.98707     0.130123    -0.223814      10.7309
-0.000123603  -0.00452511      2.02201    0.0784096    -0.158192      10.9944
-0.000582446  -0.00215245       2.0367    0.0457543   -0.0821199      11.1038
     -0.0007 -1.47074e-08      2.03887    0.0346921  -0.00131889      11.1182
-0.000582493   0.00215323      2.03577    0.0451308    0.0792666      11.0921
-0.000123862   0.00452725      2.02061    0.0773023     0.154842      10.9739
 0.000766658   0.00708031      1.98679     0.129397     0.220801       10.713
  0.00216737   0.00977298      1.93665     0.194374     0.270491      10.3301
  0.00409561    0.0125114      1.87507     0.257644     0.301921      9.86746
  0.00529628    0.0139232      1.82325     0.309102     0.318269       9.4822
  0.00663089    0.0153241       1.7897     0.351863     0.325839      9.23235
  0.00810028    0.0167153      1.76154     0.391032     0.329477        9.023
  0.00972382    0.0181129      1.73499      0.42825     0.330548      8.82655
   0.0115116    0.0195191       1.7087     0.463763     0.329601      8.63349
   0.0134592    0.0209253      1.68283     0.497359     0.326798      8.44502
   0.0155623    0.0223259      1.65781     0.528864     0.322421      8.26413
   0.0178188    0.0237181        1.634     0.558236     0.316682      8.09328
   0.0202437    0.0251091      1.61155     0.585658     0.309806       7.9332
   0.0228561    0.0265056      1.59035     0.611296     0.302005      7.78298
   0.0256561     0.027903      1.57029     0.635299     0.293555       7.6415
   0.0286454    0.0292987      1.55121     0.657794     0.284686      7.50766
   0.0318273    0.0306907      1.53319     0.679059     0.275608      7.38201
   0.0352077    0.0320786      1.51619      0.69893     0.266336      7.26427
   0.0387937    0.0334618      1.50007      0.71746     0.256869      7.15315
   0.0425941    0.0348404      1.48437     0.734968     0.247417      7.04538
    0.046624     0.036216       1.4689     0.751605     0.238051      6.93956
   0.0508931    0.0375875      1.45373     0.767419     0.228733      6.83623
   0.0554084    0.0389529      1.43898     0.782402     0.219447      6.73618
   0.0601779    0.0403105      1.42479     0.796534     0.210171      6.64035
   0.0652101    0.0416584      1.41126      0.80981     0.200901      6.54939
   0.0705143    0.0429948      1.39846     0.822244     0.191642      6.46361
   0.0760996    0.0443178      1.38642     0.833887     0.182402       6.3831
   0.0819759    0.0456251      1.37508     0.844818      0.17321      6.30744
   0.0881531    0.0469145      1.36436     0.855114     0.164104      6.23598
   0.0946421    0.0481838      1.35414     0.864807     0.155121      6.16801
    0.101458    0.0494051      1.34434     0.873883     0.146267      6.10316
     0.10861    0.0505301      1.33504     0.882372      0.13746      6.04179
    0.116089    0.0516232      1.32633     0.890338     0.128673      5.98441
    0.123903    0.0526813       1.3182       0.8978     0.119982      5.93087
    0.132063    0.0537015      1.31062     0.904795     0.111414      5.88084
     0.14058    0.0546809      1.30355     0.911354     0.102969      5.83412
     0.14947     0.055617      1.29697     0.917512    0.0946535       5.7905
    0.158736    0.0565056      1.29085     0.923294    0.0864763       5.7497
    0.168356    0.0573403      1.28511     0.928729    0.0784481      5.71124
    0.178344    0.0581188      1.27968     0.933847    0.0705771      5.67457
    0.188722    0.0588387       1.2745     0.938673    0.0628649      5.63932
     0.19949    0.0594961      1.26955     0.943226    0.0553116      5.60529
    0.210613     0.060097      1.26481     0.947507    0.0479223      5.57238
    0.222117    0.0606283      1.26029     0.951497    0.0407018       5.5406
    0.234015    0.0610869        1.256      0.95517    0.0336492      5.51007
    0.246257    0.0614683      1.25197       0.9585    0.0267623      5.48099
    0.258874    0.0617709      1.24824     0.961465    0.0200461      5.45352
     0.27185    0.0619923       1.2448     0.964053    0.0135087      5.42778
    0.285156      0.06213      1.24168     0.966258    0.0071533      5.40387
    0.298818     0.062183      1.23889     0.968082  0.000988914      5.38185
    0.312779    0.0621433      1.23641     0.969542  -0.00497989      5.36167
    0.327065     0.062016      1.23423     0.970657   -0.0107462      5.34323
    0.341626    0.0618018      1.23232      0.97144   -0.0162995       5.3264
    0.356469    0.0615006      1.23065     0.971899   -0.0216347      5.31107
    0.371553    0.0611139      1.22922     0.972038   -0.0267492      5.29714
    0.386876    0.0606422        1.228      0.97186   -0.0316416      5.28457
    0.402398    0.0600861      1.22698     0.971371   -0.0363125      5.27327
     0.41811    0.0594371      1.22615     0.970587   -0.0407651      5.26315
    0.433971    0.0587107      1.22547      0.96953   -0.0450005      5.25404
    0.449969    0.0579092       1.2249     0.968225   -0.0490207      5.24578
    0.466065    0.0570369      1.22442     0.966698   -0.0528286      5.23818
    0.482241     0.056097      1.22399     0.964975   -0.0564309      5.23106
     0.49846    0.0550942      1.22358     0.963078   -0.0598347       5.2243
    0.514698    0.0540336      1.22318      0.96103    -0.063047      5.21777
    0.530924    0.0529189      1.22277     0.958849   -0.0660773      5.21141
     0.54711    0.0517547      1.22234     0.956545   -0.0689343      5.20523
    0.563225    0.0505459      1.22191     0.954128    -0.071628      5.19925
    0.579247    0.0492971      1.22149     0.951607   -0.0741692      5.19356
    0.595139    0.0480139      1.22109     0.948991   -0.0765668      5.18824
    0.610885    0.0466898      1.22072     0.946293   -0.0788302      5.18332
    0.626445    0.0453367      1.22038     0.943523   -0.0809698      5.17885
    0.641817    0.0439626      1.22009     0.940696   -0.0829949      5.17489
    0.656949    0.0425744      1.21987      0.93783   -0.0849128      5.17147
    0.671851     0.041174      1.21969     0.934943   -0.0867295      5.16859
     0.68647    0.0397686      1.21958     0.932045   -0.0884523      5.16625
    0.700824    0.0383583      1.21953     0.929139   -0.0900877      5.16449
    0.714855    0.0369338      1.21957     0.926221   -0.0916431      5.16341
    0.728591    0.0355126      1.21972     0.923295   -0.0931247       5.1631
    0.741978    0.0341026      1.21998     0.920371   -0.0945373      5.16361
     0.75504    0.0327031      1.22037      0.91745   -0.0958831      5.16501
    0.767747    0.0313194      1.22091      0.91453   -0.0971629      5.16741
    0.780086    0.0299547      1.22162     0.911599   -0.0983804      5.17092
    0.792082    0.0286082      1.22254     0.908633    -0.099535      5.17574
    0.803681    0.0272822       1.2237     0.905601    -0.100627      5.18214
